movieId,count,title,genres,year,rating
168250,3871,Get Out (2017),Horror,2017,3.9515629036424698
168252,5209,Logan (2017),Action|Sci-Fi,2017,3.898924937607986
168254,1080,Kong: Skull Island (2017),Action|Adventure|Fantasy,2017,3.2050925925925924
168266,585,T2: Trainspotting (2017),Crime|Drama,2017,3.5863247863247865
168274,15,Patient Zero (2017),Action|Drama|Horror|Thriller,2017,2.3
168286,159,Before I Fall (2017),Drama,2017,3.2264150943396226
168288,158,The Belko Experiment (2017),Action|Horror|Thriller,2017,3.0949367088607596
168326,1136,The Big Sick (2017),Comedy|Romance,2017,3.8151408450704225
168328,179,Ingrid Goes West (2017),Comedy|Drama,2017,3.2039106145251397
168330,319,I Don't Feel at Home in This World Anymore (2017),Crime|Drama,2017,3.523510971786834
168344,651,King Arthur: Legend of the Sword (2017),Action|Adventure|Drama|Fantasy,2017,3.334101382488479
168366,1442,Beauty and the Beast (2017),Fantasy|Romance,2017,3.5332871012482663
168370,17,Take the L (2017),Comedy,2017,2.823529411764706
168418,598,The Boss Baby (2017),Animation|Children|Comedy,2017,3.1187290969899664
168420,110,Justice League Dark (2017),Action|Animation|Fantasy|Horror,2017,3.2454545454545456
168492,920,Call Me by Your Name (2017),Drama|Romance,2017,3.8239130434782607
168498,370,Resident Evil: The Final Chapter (2017),Action|Horror|Sci-Fi,2017,2.848648648648649
168554,133,iBoy (2017),Action|Crime|Sci-Fi|Thriller,2017,2.9586466165413534
168608,177,Mudbound (2017),Drama,2017,3.6497175141242937
168610,271,A Ghost Story (2017),Drama,2017,3.5867158671586714
168612,1378,Ghost in the Shell (2017),Action|Drama|Sci-Fi,2017,3.234034833091437
168626,16,Pork Pie (2017),Action|Comedy,2017,3.375
168632,67,Bill Burr: Walk Your Way Out (2017),Comedy,2017,3.470149253731343
168650,62,XX (2017),Horror,2017,2.629032258064516
168712,383,Fifty Shades Darker (2017),Drama|Romance,2017,2.450391644908616
168714,67,Wilson (2017),Comedy,2017,2.6940298507462686
168722,61,Attraction (2017),Sci-Fi,2017,2.8688524590163933
168738,30,Don't Knock Twice (2017),Horror,2017,2.8333333333333335
168774,15,Detour (2017),Thriller,2017,3.466666666666667
168778,15,The Book of Love (2017),Drama,2017,3.066666666666667
168806,73,The Other Side Of Hope (2017),(no genres listed),2017,3.6575342465753424
168832,13,The Man Who Was Too Free (2017),(no genres listed),2017,2.4615384615384617
168838,19,Nieve negra (2017),Thriller,2017,3.236842105263158
168846,29,Neal Brennan: 3 Mics (2017),Comedy,2017,3.706896551724138
168862,29,"Michael Bolton's Big, Sexy Valentine's Day Special (2017)",Comedy,2017,3.0
168996,23,Smetto quando voglio: Masterclass (2017),Comedy,2017,3.369565217391304
169028,65,Berlin Syndrome (2017),Drama|Thriller,2017,3.0153846153846153
169164,81,Song to Song (2017),Drama,2017,3.253086419753086
169166,128,To the Bone (2017),Drama,2017,3.6328125
169168,22,Girlfriend's Day (2017),Comedy|Drama,2017,2.3636363636363638
169172,13,Have a Nice Day (2017),(no genres listed),2017,3.1923076923076925
169180,22,American Fable (2017),Thriller,2017,2.6136363636363638
169188,15,Katherine Ryan: In Trouble (2017),Comedy,2017,3.3333333333333335
169198,13,Almost Adults (2017),Comedy|Drama|Romance,2017,2.8846153846153846
169204,18,Mein Blind Date mit dem Leben (2017),Comedy,2017,3.8333333333333335
169216,13,Spoor (2017),Drama,2017,2.6923076923076925
169218,67,God's Own Country (2017),Drama|Romance,2017,3.783582089552239
169220,56,A Fantastic Woman (2017),Drama,2017,3.5
169244,15,Hostages (2017),(no genres listed),2017,2.8666666666666667
169256,23,Lovesong (2017),Drama,2017,2.9347826086956523
169264,18,Jen Kirkman: Just Keep Livin’? (2017),Comedy,2017,3.5833333333333335
169288,25,Major Grom (2017),Action|Adventure|Drama|Sci-Fi,2017,3.24
169294,26,Becoming Warren Buffett (2017),Documentary,2017,3.8653846153846154
169390,18,RAID Dingue (2017),Comedy,2017,3.111111111111111
169478,11,Fair Haven (2017),Children|Drama,2017,2.6818181818181817
169488,31,Oklahoma City (2017),Documentary,2017,3.8225806451612905
169654,28,Don't Hang Up (2017),Horror|Thriller,2017,2.6785714285714284
169666,19,Mean Dreams (2017),Thriller,2017,3.1052631578947367
169692,19,Tom of Finland (2017),Drama,2017,3.6842105263157894
169756,79,Their Finest (2017),Comedy|Drama|Romance|War,2017,3.4683544303797467
169758,14,The Ottoman Lieutenant (2017),Drama|Romance|War,2017,2.7857142857142856
169760,76,Lady Macbeth (2017),Drama,2017,3.3223684210526314
169762,22,The Sense of an Ending (2017),Drama,2017,3.1818181818181817
169800,16,The Institute (2017),Horror|Thriller,2017,2.21875
169842,70,The Shack (2017),Drama|Fantasy,2017,3.092857142857143
169864,1026,Life (2017),Horror|Sci-Fi|Thriller,2017,3.23635477582846
169880,16,Don't Kill It (2017),Fantasy|Horror,2017,3.03125
169900,274,The Lost City of Z (2017),Action|Adventure|Drama,2017,3.1204379562043796
169902,35,Sleight (2017),Action|Drama|Sci-Fi|Thriller,2017,2.857142857142857
169958,34,Buster's Mal Heart (2017),Drama|Mystery,2017,2.9558823529411766
169982,431,Power Rangers (2017),Action|Adventure|Sci-Fi,2017,2.7482598607888633
169984,1242,Alien: Covenant (2017),Action|Horror|Sci-Fi|Thriller,2017,3.095410628019324
169992,220,Free Fire (2017),Action|Crime|Drama,2017,3.0454545454545454
170024,51,Casting JonBenet (2017),Documentary,2017,2.892156862745098
170026,15,Django (2017),Drama,2017,3.3
170046,59,Amy Schumer: The Leather Special (2017),Comedy,2017,1.805084745762712
170151,55,The Party (2017),Comedy,2017,3.081818181818182
170153,44,The Dinner (2017),Drama|Mystery|Thriller,2017,2.340909090909091
170155,16,Wild Mouse (2017),Comedy|Crime|Drama,2017,3.46875
170201,16,Jim Norton: Mouthful of Shame (2017),Comedy,2017,3.5625
170235,16,The Invisible Guardian (2017),Crime|Thriller,2017,3.46875
170241,22,Born in China (2017),Documentary|Drama,2017,3.1818181818181817
170253,21,Gemini (2017),Thriller,2017,2.5
170263,38,Trevor Noah: Afraid of the Dark (2017),Comedy,2017,3.526315789473684
170317,19,Lost in Paris (2017),(no genres listed),2017,3.263157894736842
170357,228,Dave Chappelle: The Age of Spin (2017),Comedy,2017,3.7565789473684212
170393,34,The Last Word (2017),Comedy,2017,3.485294117647059
170399,146,CHiPS (2017),Action|Comedy|Drama,2017,3.0205479452054793
170401,118,Table 19 (2017),Comedy|Drama,2017,2.9957627118644066
170403,370,Going in Style (2017),Comedy,2017,3.377027027027027
170405,53,Bokeh (2017),Drama|Sci-Fi,2017,2.688679245283019
170407,27,Alibi.com (2017),Comedy,2017,3.388888888888889
170411,84,Dave Chappelle: Deep in the Heart of Texas (2017),Comedy,2017,3.6785714285714284
170423,23,All Nighter (2017),Comedy,2017,3.0
170425,19,Monsieur & Madame Adelman (2017),Comedy|Drama,2017,3.8421052631578947
170477,22,Atomica (2017),Sci-Fi|Thriller,2017,2.590909090909091
170481,25,The Most Hated Woman in America (2017),Crime|Drama,2017,2.9
170489,30,Sidney Hall (2017),Drama,2017,2.816666666666667
170537,13,Vengeance: A Love Story (2017),Thriller,2017,2.8461538461538463
170555,54,The Bar (2017),Comedy|Thriller,2017,3.462962962962963
170627,58,Smurfs: The Lost Village (2017),Adventure|Animation|Children|Comedy,2017,2.956896551724138
170629,220,The Discovery (2017),Drama|Romance|Sci-Fi,2017,3.234090909090909
170637,14,Viceroy's House (2017),Drama,2017,3.4642857142857144
170645,131,The Zookeeper's Wife (2017),Drama,2017,3.8244274809160306
170697,1000,Gifted (2017),Drama,2017,3.886
170709,69,Teen Titans: The Judas Contract (2017),Action|Animation|Sci-Fi,2017,3.13768115942029
170729,228,Louis C.K. 2017 (2017),Comedy,2017,3.567982456140351
170751,56,Aftermath (2017),Drama|Thriller,2017,2.7142857142857144
170781,33,The Case for Christ (2017),Drama,2017,3.1666666666666665
170787,70,"Everything, Everything (2017)",Drama|Romance,2017,3.0285714285714285
170789,22,Diary of a Wimpy Kid: The Long Haul (2017),Children|Comedy,2017,2.590909090909091
170809,58,The Spacewalker (2017),Drama,2017,3.706896551724138
170813,464,Baywatch (2017),Action|Comedy,2017,2.836206896551724
170815,35,Unforgettable (2017),Thriller,2017,2.742857142857143
170817,119,Snatched (2017),Action|Comedy,2017,2.5294117647058822
170827,620,The Mummy (2017),Action|Adventure|Fantasy|Horror|Thriller,2017,2.649193548387097
170835,25,From a House on Willow Street (2017),Horror,2017,2.46
170875,732,The Fate of the Furious (2017),Action|Crime|Drama|Thriller,2017,3.203551912568306
170881,16,After Porn Ends 2 (2017),Documentary,2017,3.09375
170897,56,Sandy Wexler (2017),Comedy,2017,2.5714285714285716
170901,17,Extortion (2017),Adventure|Crime|Drama,2017,3.3823529411764706
170917,16,The Transfiguration (2017),Drama|Horror,2017,3.09375
170937,31,Win It All (2017),Comedy,2017,2.9838709677419355
170939,102,Captain Underpants: The First Epic Movie (2017),Action|Animation|Children|Comedy,2017,2.9607843137254903
170943,34,Band Aid (2017),(no genres listed),2017,3.411764705882353
170945,373,It Comes at Night (2017),Horror|Mystery|Thriller,2017,3.2319034852546915
170947,71,Megan Leavey (2017),Adventure|Drama|War,2017,3.647887323943662
170949,57,My Cousin Rachel (2017),Drama|Romance,2017,2.8596491228070176
170957,292,Cars 3 (2017),Adventure|Animation|Comedy,2017,3.1284246575342465
170959,51,Maudie (2017),Drama|Romance,2017,3.4901960784313726
170961,50,Resident Evil: Vendetta (2017),Animation|Horror,2017,2.73
171007,69,The Book of Henry (2017),Drama,2017,3.028985507246377
171023,37,The Hero (2017),Drama,2017,3.2837837837837838
171049,58,The Wall (2017),Drama|Thriller,2017,3.0344827586206895
171109,22,Phoenix Forgotten (2017),Horror|Mystery|Sci-Fi,2017,2.7045454545454546
171111,16,Skins (2017),Comedy|Drama,2017,2.90625
171113,30,The Immortal Life of Henrietta Lacks (2017),Drama,2017,3.466666666666667
171207,65,Beyond Skyline (2017),Action|Sci-Fi,2017,2.623076923076923
171227,42,How to Be a Latin Lover (2017),Comedy,2017,3.2976190476190474
171233,52,The Trip to Spain (2017),Comedy|Drama,2017,3.1153846153846154
171251,20,"Nobody Speak: Hulk Hogan, Gawker and Trials of a Free Press (2017)",Documentary,2017,3.225
171253,102,Brigsby Bear (2017),Comedy,2017,3.843137254901961
171265,23,I Am Heath Ledger (2017),Documentary,2017,3.4347826086956523
171315,63,Sand Castle (2017),Drama|War,2017,3.1507936507936507
171439,77,A Dark Song (2017),Drama|Horror,2017,3.0324675324675323
171443,27,"Have Fun, Vasya! (2017)",Comedy,2017,3.3518518518518516
171491,65,Unlocked (2017),Action|Thriller,2017,3.2384615384615385
171497,28,Voice from the Stone (2017),Drama|Mystery|Romance|Thriller,2017,2.607142857142857
171501,30,Small Crimes (2017),Comedy|Crime|Thriller,2017,2.783333333333333
171581,25,Flower (2017),(no genres listed),2017,2.84
171583,61,Super Dark Times (2017),Drama|Thriller,2017,3.5163934426229506
171601,11,Stratton (2017),Action|Thriller,2017,2.3181818181818183
171609,22,The Lovers (2017),Comedy,2017,3.1363636363636362
171611,52,Baahubali 2: The Conclusion (2017),Action|Adventure|War,2017,3.2596153846153846
171689,35,Norman: The Moderate Rise and Tragic Fall of a New York Fixer (2017),Drama|Thriller,2017,3.142857142857143
171757,27,Amityville: The Awakening (2017),Horror|Thriller,2017,2.3703703703703702
171759,225,The Beguiled (2017),Drama|Thriller|Western,2017,3.151111111111111
171763,2895,Baby Driver (2017),Action|Crime|Thriller,2017,3.8031088082901556
171765,530,Okja (2017),Action|Adventure|Drama|Sci-Fi,2017,3.5462264150943397
171867,182,Rough Night (2017),Comedy|Drama,2017,2.510989010989011
171879,17,Hidden Kisses (2017),Drama,2017,3.264705882352941
171881,60,Mindhorn (2017),Comedy,2017,2.9916666666666667
171925,40,Hounds of Love (2017),Crime,2017,3.175
171983,42,Patti Cake$ (2017),Drama,2017,3.1666666666666665
172009,116,Loveless (2017),Drama,2017,3.6594827586206895
172065,11,Handsome: A Netflix Mystery Movie (2017),Comedy,2017,2.8636363636363638
172067,12,Batman & Bill (2017),Documentary,2017,3.5416666666666665
172131,11,The Axe Murders of Villisca (2017),Horror,2017,2.4545454545454546
172433,20,The Hunter's Prayer (2017),Action|Thriller,2017,2.625
172455,46,Beatriz at Dinner (2017),Comedy,2017,3.152173913043478
172461,43,Get Me Roger Stone (2017),Documentary,2017,3.5348837209302326
172465,12,Bolshoi (2017),(no genres listed),2017,3.5
172547,539,Despicable Me 3 (2017),Adventure|Animation|Children|Comedy,2017,3.079777365491651
172601,11,The Levelling (2017),Drama,2017,3.1363636363636362
172667,33,First They Killed My Father (2017),Drama,2017,3.772727272727273
172699,28,Mommy Dead and Dearest (2017),Documentary,2017,3.7857142857142856
172709,11,Dead Awake (2017),Horror|Thriller,2017,2.409090909090909
172803,16,The Midwife (2017),Comedy|Drama,2017,3.4375
172807,29,A Family Man (2017),Drama,2017,3.413793103448276
172809,22,Paris Can Wait (2017),Romance,2017,3.0454545454545454
172813,69,The Wizard of Lies (2017),Drama,2017,3.369565217391304
173007,56,Blame! (2017),Action|Animation|Drama|Horror|Sci-Fi,2017,3.330357142857143
173137,34,Kill Switch (2017),Sci-Fi,2017,2.4558823529411766
173139,76,The Bad Batch (2017),Horror|Romance|Thriller,2017,2.8552631578947367
173143,12,Maigrets Night at the Crossroads (2017),Crime|Mystery|Thriller,2017,3.5
173145,1006,War for the Planet of the Apes (2017),Action|Adventure|Drama|Sci-Fi,2017,3.5357852882703775
173161,82,Kidnap (2017),Drama|Thriller,2017,3.0853658536585367
173197,317,The Square (2017),Drama,2017,3.6498422712933754
173203,39,How to Talk to Girls at Parties (2017),Comedy|Romance|Sci-Fi,2017,3.076923076923077
173205,184,The Meyerowitz Stories (2017),Comedy,2017,3.407608695652174
173209,227,War Machine (2017),Comedy|Drama|War,2017,2.9405286343612334
173255,26,"Norm Macdonald: Hitler's Dog, Gossip & Trickery (2017)",Comedy,2017,3.1538461538461537
173273,59,Wakefield (2017),Drama,2017,3.2203389830508473
173281,14,The Wedding Plan (2017),Comedy|Romance,2017,3.0357142857142856
173283,27,Red Nose Day Actually (2017),Comedy|Romance,2017,3.1296296296296298
173285,17,Whitney: Can I Be Me (2017),Documentary,2017,3.176470588235294
173291,874,Valerian and the City of a Thousand Planets (2017),Action|Adventure|Sci-Fi,2017,3.188787185354691
173315,11,Long Strange Trip (2017),Documentary,2017,4.136363636363637
173369,241,You Were Never Really Here (2017),Drama,2017,3.5539419087136928
173429,36,Hasan Minhaj: Homecoming King (2017),Comedy,2017,3.763888888888889
173467,39,Sarah Silverman: A Speck of Dust (2017),Comedy,2017,3.5256410256410255
173499,30,Black Butterfly (2017),Thriller,2017,3.4
173731,18,Sweet Virginia (2017),(no genres listed),2017,3.1944444444444446
173735,28,The Farthest (2017),Documentary,2017,4.053571428571429
173817,26,Он вам не Димон (2017),Documentary|Mystery,2017,3.5384615384615383
173823,29,Brain on Fire (2017),Drama,2017,3.5344827586206895
173831,11,Lucid Dream (2017),Sci-Fi|Thriller,2017,2.9545454545454546
173835,12,Drone (2017),Thriller,2017,3.0416666666666665
173837,17,Dragonheart: Battle for the Heartfire (2017),Fantasy,2017,2.6470588235294117
173847,23,Stasis (2017),Sci-Fi,2017,2.282608695652174
173879,45,Shimmer Lake (2017),(no genres listed),2017,2.9555555555555557
173925,439,Seven Sisters (2017),Sci-Fi|Thriller,2017,3.3940774487471526
173933,14,The Son of Bigfoot (2017),Animation|Children,2017,2.7857142857142856
173939,83,On Body and Soul (2017),Drama|Romance,2017,3.8674698795180724
173941,835,Atomic Blonde (2017),Thriller,2017,3.2946107784431136
174017,28,The Exception (2017),Drama,2017,3.7857142857142856
174045,45,Goon: Last of the Enforcers (2017),Comedy,2017,2.8555555555555556
174055,3318,Dunkirk (2017),Action|Drama|Thriller|War,2017,3.7991259795057264
174181,47,The Keepers (2017),Crime|Documentary|Drama,2017,3.7127659574468086
174371,56,Once Upon a Time in Venice (2017),Comedy,2017,2.4642857142857144
174403,16,The Putin Interviews (2017),(no genres listed),2017,3.0
174407,35,An Inconvenient Sequel (2017),Documentary,2017,3.0142857142857142
174423,47,Rakka (2017),Action|Sci-Fi,2017,3.425531914893617
174427,11,Savage Dog (2017),Action,2017,2.409090909090909
174481,14,Strong Island (2017),Documentary,2017,3.4642857142857144
174493,12,Cream (2017),Animation|Comedy|Horror|Sci-Fi,2017,2.875
174503,43,Orbiter 9 (2017),Romance|Sci-Fi,2017,2.9186046511627906
174527,11,Chasing Trane: The John Coltrane Documentary (2017),Documentary,2017,3.409090909090909
174565,23,Abacus: Small Enough to Jail (2017),Documentary,2017,3.782608695652174
174585,423,Transformers: The Last Knight (2017),Action|Adventure|Sci-Fi|Thriller,2017,2.358156028368794
174645,30,Churchill (2017),Drama|Thriller|War,2017,3.1333333333333333
174661,14,Tubelight (2017),Drama|War,2017,1.0714285714285714
174665,14,Hampstead (2017),Comedy|Romance,2017,2.857142857142857
174679,12,1 Night (2017),Drama|Romance,2017,3.375
174681,34,"Oh, Hello: On Broadway (2017)",Comedy,2017,3.4705882352941178
174711,32,You Get Me (2017),Drama|Romance|Thriller,2017,2.546875
174727,342,Good Time (2017),Crime|Drama,2017,3.742690058479532
174815,171,The House (2017),Comedy,2017,2.926900584795322
174819,24,Five Came Back (2017),Documentary|War,2017,3.5625
174831,13,Summer 1993 (2017),Children|Drama,2017,3.3076923076923075
174859,37,120 Beats Per Minute (2017),(no genres listed),2017,3.472972972972973
174887,12,Chuck (2017),Drama,2017,2.75
174893,50,2:22 (2017),Drama|Thriller,2017,2.92
174901,11,A Bag of Marbles (2017),Drama,2017,3.6363636363636362
174909,648,Logan Lucky (2017),Comedy,2017,3.482253086419753
174933,29,Firebase (2017),Sci-Fi|War,2017,3.913793103448276
175141,17,City of Ghosts (2017),Documentary,2017,3.588235294117647
175143,32,Chasing Coral (2017),Documentary,2017,4.03125
175151,14,78/52 (2017),Documentary,2017,3.2857142857142856
175165,38,What the Health (2017),Documentary,2017,3.236842105263158
175187,29,Revolt (2017),Sci-Fi,2017,2.6724137931034484
175191,12,Hickok (2017),(no genres listed),2017,1.4166666666666667
175197,496,The Dark Tower (2017),Fantasy|Horror|Sci-Fi|Western,2017,2.7328629032258065
175199,252,Annabelle: Creation (2017),Horror,2017,3.1746031746031744
175233,17,Inconceivable (2017),Drama|Thriller,2017,3.0
175243,44,Security (2017),Action,2017,2.875
175253,16,Overdrive (2017),Action|Thriller,2017,3.03125
175277,47,"Faces, Places (2017)",Documentary,2017,3.8085106382978724
175281,59,Tour De Pharmacy (2017),Comedy,2017,3.152542372881356
175303,1456,It (2017),Horror,2017,3.550480769230769
175323,18,Dirty Dancing (2017),Drama|Romance,2017,1.8888888888888888
175475,100,The Emoji Movie (2017),Animation|Children|Comedy,2017,1.755
175485,370,Death Note (2017),Horror|Thriller,2017,2.2824324324324325
175487,11,Bedeviled (2017),Horror|Thriller,2017,2.3636363636363638
175505,22,The Saint (2017),Action|Adventure|Crime,2017,1.9545454545454546
175531,23,The Hippopotamus (2017),Comedy,2017,3.5
175569,1104,Wind River (2017),Action|Crime|Mystery|Thriller,2017,3.8278985507246377
175579,23,The Nile Hilton Incident (2017),Drama|Thriller,2017,3.5217391304347827
175585,323,Shot Caller (2017),Action|Crime|Drama|Thriller,2017,3.674922600619195
175593,14,Mike Birbiglia: Thank God for Jokes (2017),Comedy,2017,3.6785714285714284
175643,23,Zygote (2017),Horror|Sci-Fi,2017,3.6956521739130435
175649,39,Wish Upon (2017),Fantasy|Horror|Thriller,2017,2.3205128205128207
175655,141,Girls Trip (2017),Comedy,2017,2.9113475177304964
175657,30,Landline (2017),Comedy,2017,3.2666666666666666
175659,115,Detroit (2017),Crime|Drama|Thriller,2017,3.4304347826086956
175661,839,The Hitman's Bodyguard (2017),Action|Comedy,2017,3.504171632896305
175665,27,The Only Living Boy in New York (2017),Drama,2017,3.6666666666666665
175667,60,Columbus (2017),Drama,2017,3.691666666666667
175669,42,Tulip Fever (2017),Drama|Romance,2017,3.119047619047619
175671,17,Birth of the Dragon (2017),Action,2017,3.2058823529411766
175673,18,The Life and Death of John Gotti (2017),Crime|Drama,2017,1.8888888888888888
175755,27,The Double Lover (2017),Thriller,2017,3.185185185185185
175783,24,First Kill (2017),Action|Thriller,2017,2.375
175791,16,LA 92 (2017),Documentary,2017,4.15625
175795,52,Descendants 2 (2017),Action|Adventure|Children|Comedy,2017,3.0288461538461537
175809,87,Jungle (2017),Action|Adventure|Drama,2017,3.4367816091954024
175831,29,Lou (2017),Animation,2017,3.689655172413793
176057,14,Take Me (2017),Comedy|Crime,2017,3.5714285714285716
176073,30,The Incredible Jessica James (2017),Comedy|Romance,2017,3.3
176075,19,The Defiant Ones (2017),Documentary,2017,3.9210526315789473
176101,1285,Kingsman: The Golden Circle (2017),Action|Adventure|Comedy,2017,3.40272373540856
176103,77,The LEGO Ninjago Movie (2017),Action|Animation|Comedy,2017,2.9155844155844157
176105,125,Flatliners (2017),Drama|Horror|Sci-Fi,2017,2.732
176173,25,Killing Ground (2017),Horror|Thriller,2017,3.52
176211,98,In a Heartbeat (2017),Animation|Romance,2017,3.811224489795918
176349,33,Bad Genius (2017),Thriller,2017,3.6666666666666665
176351,28,The Vault (2017),(no genres listed),2017,2.5
176355,153,The Mountain Between Us (2017),Action|Adventure|Drama,2017,3.0326797385620914
176365,18,Below Her Mouth (2017),Drama|Romance,2017,4.027777777777778
176371,4154,Blade Runner 2049 (2017),Sci-Fi,2017,3.8886615310544053
176389,21,The Nut Job 2: Nutty by Nature (2017),Adventure|Animation|Children|Comedy,2017,2.5238095238095237
176391,20,Sharknado 5: Global Swarming (2017),Sci-Fi,2017,1.6
176419,759,Mother! (2017),Drama|Horror|Mystery|Thriller,2017,3.525691699604743
176423,287,Icarus (2017),Documentary,2017,3.9721254355400695
176487,44,Marjorie Prime (2017),Comedy|Drama|Mystery|Sci-Fi,2017,3.2386363636363638
176521,46,The Layover (2017),Comedy,2017,2.597826086956522
176523,65,Goodbye Christopher Robin (2017),Children,2017,3.6153846153846154
176551,59,The Limehouse Golem (2017),Horror|Thriller,2017,3.110169491525424
176567,84,The Endless (2017),Horror|Sci-Fi|Thriller,2017,3.357142857142857
176579,12,Cage Dive (2017),Drama|Horror|Thriller,2017,1.625
176599,57,Naked (2017),Comedy,2017,2.517543859649123
176603,157,The Snowman (2017),Crime|Thriller,2017,2.4713375796178343
176605,15,Menashe (2017),Drama,2017,3.2333333333333334
176615,11,Bluebeard (2017),Thriller,2017,3.272727272727273
176625,18,Message from the King (2017),Thriller,2017,3.5277777777777777
176681,55,Batman & Harley Quinn (2017),Action|Animation,2017,2.9727272727272727
176751,624,American Made (2017),Crime|Thriller,2017,3.6266025641025643
176753,27,Bingo - The King of the Mornings (2017),Comedy|Drama,2017,3.7222222222222223
176761,13,Deep (2017),Animation,2017,2.8461538461538463
176829,46,6 Days (2017),Action,2017,3.1630434782608696
176917,11,All Saints (2017),Drama,2017,2.727272727272727
176919,35,Beach Rats (2017),Drama,2017,3.2
176921,44,The Villainess (2017),Action|Drama,2017,3.2386363636363638
176923,21,Bushwick (2017),Action|Thriller,2017,2.619047619047619
176927,11,Woodshock (2017),Drama|Thriller,2017,3.272727272727273
176929,352,Happy Death Day (2017),Horror|Mystery|Thriller,2017,3.3863636363636362
176933,343,The Foreigner (2017),Action|Thriller,2017,3.4183673469387754
176935,267,Geostorm (2017),Action,2017,2.7827715355805243
176937,156,Jigsaw (2017),Horror|Thriller,2017,2.78525641025641
176943,34,Dave Made a Maze (2017),Adventure|Comedy|Horror,2017,3.338235294117647
177003,16,Madame (2017),Comedy|Drama,2017,3.53125
177067,12,Lapland Odyssey 3 (2017),Adventure|Comedy,2017,3.0
177101,62,Rememory (2017),Drama|Mystery|Sci-Fi,2017,2.9193548387096775
177119,25,Starship Troopers: Traitor of Mars (2017),Action|Animation|Sci-Fi,2017,2.84
177123,45,Wonderstruck (2017),Drama,2017,3.311111111111111
177225,92,Home Again (2017),Comedy|Drama,2017,3.0597826086956523
177231,72,Brad's Status (2017),Comedy,2017,3.326388888888889
177233,24,Rebel in the Rye (2017),Drama,2017,3.6666666666666665
177237,301,Battle of the Sexes (2017),Comedy,2017,3.3421926910299002
177239,81,Stronger (2017),Drama,2017,3.3333333333333335
177241,30,My Little Pony: The Movie (2017),Adventure|Animation|Children|Fantasy,2017,2.783333333333333
177243,64,Marshall (2017),Drama,2017,3.4609375
177245,13,Same Kind of Different as Me (2017),Drama,2017,3.230769230769231
177287,79,Little Evil (2017),Comedy|Horror,2017,2.9050632911392404
177297,19,Temple (2017),Horror,2017,2.1052631578947367
177339,12,Kim Dotcom: Caught in the Web (2017),Documentary,2017,3.3333333333333335
