movieId,timestamp,count_x,count_y,title,genres,year,rating_x,rating_y
74131,2014,2,141,Extraordinary Measures (2010),Drama,2010,3.092198581560284,3.0921985815602837
74131,2015,18,141,Extraordinary Measures (2010),Drama,2010,3.092198581560284,3.0921985815602837
74131,2016,17,141,Extraordinary Measures (2010),Drama,2010,3.092198581560284,3.0921985815602837
74131,2017,16,141,Extraordinary Measures (2010),Drama,2010,3.092198581560284,3.0921985815602837
74131,2018,4,141,Extraordinary Measures (2010),Drama,2010,3.092198581560284,3.0921985815602837
74154,2010,111,720,When in Rome (2010),Comedy|Romance,2010,2.984722222222222,2.984722222222222
74154,2011,59,720,When in Rome (2010),Comedy|Romance,2010,2.984722222222222,2.984722222222222
74154,2012,30,720,When in Rome (2010),Comedy|Romance,2010,2.984722222222222,2.984722222222222
74154,2013,25,720,When in Rome (2010),Comedy|Romance,2010,2.984722222222222,2.984722222222222
74154,2014,23,720,When in Rome (2010),Comedy|Romance,2010,2.984722222222222,2.984722222222222
74154,2015,131,720,When in Rome (2010),Comedy|Romance,2010,2.984722222222222,2.984722222222222
74154,2016,163,720,When in Rome (2010),Comedy|Romance,2010,2.984722222222222,2.984722222222222
74154,2017,112,720,When in Rome (2010),Comedy|Romance,2010,2.984722222222222,2.984722222222222
74154,2018,66,720,When in Rome (2010),Comedy|Romance,2010,2.984722222222222,2.984722222222222
74156,2010,239,696,Edge of Darkness (2010),Drama|Thriller,2010,3.1939655172413794,3.1939655172413794
74156,2011,52,696,Edge of Darkness (2010),Drama|Thriller,2010,3.1939655172413794,3.1939655172413794
74156,2012,24,696,Edge of Darkness (2010),Drama|Thriller,2010,3.1939655172413794,3.1939655172413794
74156,2013,19,696,Edge of Darkness (2010),Drama|Thriller,2010,3.1939655172413794,3.1939655172413794
74156,2014,22,696,Edge of Darkness (2010),Drama|Thriller,2010,3.1939655172413794,3.1939655172413794
74156,2015,107,696,Edge of Darkness (2010),Drama|Thriller,2010,3.1939655172413794,3.1939655172413794
74156,2016,97,696,Edge of Darkness (2010),Drama|Thriller,2010,3.1939655172413794,3.1939655172413794
74156,2017,88,696,Edge of Darkness (2010),Drama|Thriller,2010,3.1939655172413794,3.1939655172413794
74156,2018,48,696,Edge of Darkness (2010),Drama|Thriller,2010,3.1939655172413794,3.1939655172413794
74324,2010,121,1095,Temple Grandin (2010),Drama,2010,3.895890410958904,3.8958904109589043
74324,2011,131,1095,Temple Grandin (2010),Drama,2010,3.895890410958904,3.8958904109589043
74324,2012,93,1095,Temple Grandin (2010),Drama,2010,3.895890410958904,3.8958904109589043
74324,2013,107,1095,Temple Grandin (2010),Drama,2010,3.895890410958904,3.8958904109589043
74324,2014,69,1095,Temple Grandin (2010),Drama,2010,3.895890410958904,3.8958904109589043
74324,2015,226,1095,Temple Grandin (2010),Drama,2010,3.895890410958904,3.8958904109589043
74324,2016,138,1095,Temple Grandin (2010),Drama,2010,3.895890410958904,3.8958904109589043
74324,2017,140,1095,Temple Grandin (2010),Drama,2010,3.895890410958904,3.8958904109589043
74324,2018,70,1095,Temple Grandin (2010),Drama,2010,3.895890410958904,3.8958904109589043
74450,2010,223,1147,Valentine's Day (2010),Comedy|Romance,2010,2.916303400174368,2.916303400174368
74450,2011,103,1147,Valentine's Day (2010),Comedy|Romance,2010,2.916303400174368,2.916303400174368
74450,2012,63,1147,Valentine's Day (2010),Comedy|Romance,2010,2.916303400174368,2.916303400174368
74450,2013,49,1147,Valentine's Day (2010),Comedy|Romance,2010,2.916303400174368,2.916303400174368
74450,2014,42,1147,Valentine's Day (2010),Comedy|Romance,2010,2.916303400174368,2.916303400174368
74450,2015,204,1147,Valentine's Day (2010),Comedy|Romance,2010,2.916303400174368,2.916303400174368
74450,2016,223,1147,Valentine's Day (2010),Comedy|Romance,2010,2.916303400174368,2.916303400174368
74450,2017,164,1147,Valentine's Day (2010),Comedy|Romance,2010,2.916303400174368,2.916303400174368
74450,2018,76,1147,Valentine's Day (2010),Comedy|Romance,2010,2.916303400174368,2.916303400174368
74452,2010,230,659,"Wolfman, The (2010)",Horror|Thriller,2010,2.644916540212443,2.644916540212443
74452,2011,77,659,"Wolfman, The (2010)",Horror|Thriller,2010,2.644916540212443,2.644916540212443
74452,2012,35,659,"Wolfman, The (2010)",Horror|Thriller,2010,2.644916540212443,2.644916540212443
74452,2013,23,659,"Wolfman, The (2010)",Horror|Thriller,2010,2.644916540212443,2.644916540212443
74452,2014,19,659,"Wolfman, The (2010)",Horror|Thriller,2010,2.644916540212443,2.644916540212443
74452,2015,92,659,"Wolfman, The (2010)",Horror|Thriller,2010,2.644916540212443,2.644916540212443
74452,2016,87,659,"Wolfman, The (2010)",Horror|Thriller,2010,2.644916540212443,2.644916540212443
74452,2017,63,659,"Wolfman, The (2010)",Horror|Thriller,2010,2.644916540212443,2.644916540212443
74452,2018,33,659,"Wolfman, The (2010)",Horror|Thriller,2010,2.644916540212443,2.644916540212443
74458,2010,1758,18594,Shutter Island (2010),Drama|Mystery|Thriller,2010,3.961976981822093,3.9619769818220933
74458,2011,1093,18594,Shutter Island (2010),Drama|Mystery|Thriller,2010,3.961976981822093,3.9619769818220933
74458,2012,1040,18594,Shutter Island (2010),Drama|Mystery|Thriller,2010,3.961976981822093,3.9619769818220933
74458,2013,801,18594,Shutter Island (2010),Drama|Mystery|Thriller,2010,3.961976981822093,3.9619769818220933
74458,2014,846,18594,Shutter Island (2010),Drama|Mystery|Thriller,2010,3.961976981822093,3.9619769818220933
74458,2015,3744,18594,Shutter Island (2010),Drama|Mystery|Thriller,2010,3.961976981822093,3.9619769818220933
74458,2016,3868,18594,Shutter Island (2010),Drama|Mystery|Thriller,2010,3.961976981822093,3.9619769818220933
74458,2017,3599,18594,Shutter Island (2010),Drama|Mystery|Thriller,2010,3.961976981822093,3.9619769818220933
74458,2018,1845,18594,Shutter Island (2010),Drama|Mystery|Thriller,2010,3.961976981822093,3.9619769818220933
74530,2010,212,1956,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy,2010,2.9575664621676894,2.9575664621676894
74530,2011,100,1956,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy,2010,2.9575664621676894,2.9575664621676894
74530,2012,71,1956,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy,2010,2.9575664621676894,2.9575664621676894
74530,2013,65,1956,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy,2010,2.9575664621676894,2.9575664621676894
74530,2014,59,1956,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy,2010,2.9575664621676894,2.9575664621676894
74530,2015,321,1956,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy,2010,2.9575664621676894,2.9575664621676894
74530,2016,451,1956,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy,2010,2.9575664621676894,2.9575664621676894
74530,2017,439,1956,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy,2010,2.9575664621676894,2.9575664621676894
74530,2018,238,1956,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy,2010,2.9575664621676894,2.9575664621676894
74532,2010,171,649,Cop Out (2010),Action|Comedy|Crime,2010,2.7026194144838214,2.7026194144838214
74532,2011,69,649,Cop Out (2010),Action|Comedy|Crime,2010,2.7026194144838214,2.7026194144838214
74532,2012,23,649,Cop Out (2010),Action|Comedy|Crime,2010,2.7026194144838214,2.7026194144838214
74532,2013,23,649,Cop Out (2010),Action|Comedy|Crime,2010,2.7026194144838214,2.7026194144838214
74532,2014,28,649,Cop Out (2010),Action|Comedy|Crime,2010,2.7026194144838214,2.7026194144838214
74532,2015,105,649,Cop Out (2010),Action|Comedy|Crime,2010,2.7026194144838214,2.7026194144838214
74532,2016,105,649,Cop Out (2010),Action|Comedy|Crime,2010,2.7026194144838214,2.7026194144838214
74532,2017,81,649,Cop Out (2010),Action|Comedy|Crime,2010,2.7026194144838214,2.7026194144838214
74532,2018,44,649,Cop Out (2010),Action|Comedy|Crime,2010,2.7026194144838214,2.7026194144838214
74545,2010,536,2126,"Ghost Writer, The (2010)",Drama|Mystery|Thriller,2010,3.5865475070555037,3.5865475070555033
74545,2011,271,2126,"Ghost Writer, The (2010)",Drama|Mystery|Thriller,2010,3.5865475070555037,3.5865475070555033
74545,2012,153,2126,"Ghost Writer, The (2010)",Drama|Mystery|Thriller,2010,3.5865475070555037,3.5865475070555033
74545,2013,108,2126,"Ghost Writer, The (2010)",Drama|Mystery|Thriller,2010,3.5865475070555037,3.5865475070555033
74545,2014,70,2126,"Ghost Writer, The (2010)",Drama|Mystery|Thriller,2010,3.5865475070555037,3.5865475070555033
74545,2015,339,2126,"Ghost Writer, The (2010)",Drama|Mystery|Thriller,2010,3.5865475070555037,3.5865475070555033
74545,2016,279,2126,"Ghost Writer, The (2010)",Drama|Mystery|Thriller,2010,3.5865475070555037,3.5865475070555033
74545,2017,258,2126,"Ghost Writer, The (2010)",Drama|Mystery|Thriller,2010,3.5865475070555037,3.5865475070555033
74545,2018,112,2126,"Ghost Writer, The (2010)",Drama|Mystery|Thriller,2010,3.5865475070555037,3.5865475070555033
74580,2010,53,380,"Spy Next Door, The (2010)",Action|Children|Comedy,2010,2.726315789473684,2.7263157894736842
74580,2011,23,380,"Spy Next Door, The (2010)",Action|Children|Comedy,2010,2.726315789473684,2.7263157894736842
74580,2012,15,380,"Spy Next Door, The (2010)",Action|Children|Comedy,2010,2.726315789473684,2.7263157894736842
74580,2013,10,380,"Spy Next Door, The (2010)",Action|Children|Comedy,2010,2.726315789473684,2.7263157894736842
74580,2014,9,380,"Spy Next Door, The (2010)",Action|Children|Comedy,2010,2.726315789473684,2.7263157894736842
74580,2015,70,380,"Spy Next Door, The (2010)",Action|Children|Comedy,2010,2.726315789473684,2.7263157894736842
74580,2016,76,380,"Spy Next Door, The (2010)",Action|Children|Comedy,2010,2.726315789473684,2.7263157894736842
74580,2017,77,380,"Spy Next Door, The (2010)",Action|Children|Comedy,2010,2.726315789473684,2.7263157894736842
74580,2018,47,380,"Spy Next Door, The (2010)",Action|Children|Comedy,2010,2.726315789473684,2.7263157894736842
74685,2010,304,1141,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller,2010,3.2445223488168278,3.2445223488168273
74685,2011,115,1141,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller,2010,3.2445223488168278,3.2445223488168273
74685,2012,54,1141,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller,2010,3.2445223488168278,3.2445223488168273
74685,2013,31,1141,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller,2010,3.2445223488168278,3.2445223488168273
74685,2014,44,1141,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller,2010,3.2445223488168278,3.2445223488168273
74685,2015,158,1141,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller,2010,3.2445223488168278,3.2445223488168273
74685,2016,166,1141,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller,2010,3.2445223488168278,3.2445223488168273
74685,2017,172,1141,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller,2010,3.2445223488168278,3.2445223488168273
74685,2018,97,1141,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller,2010,3.2445223488168278,3.2445223488168273
74688,2010,118,950,Dear John (2010),Drama|Romance|War,2010,3.170526315789474,3.170526315789474
74688,2011,62,950,Dear John (2010),Drama|Romance|War,2010,3.170526315789474,3.170526315789474
74688,2012,37,950,Dear John (2010),Drama|Romance|War,2010,3.170526315789474,3.170526315789474
74688,2013,36,950,Dear John (2010),Drama|Romance|War,2010,3.170526315789474,3.170526315789474
74688,2014,15,950,Dear John (2010),Drama|Romance|War,2010,3.170526315789474,3.170526315789474
74688,2015,168,950,Dear John (2010),Drama|Romance|War,2010,3.170526315789474,3.170526315789474
74688,2016,193,950,Dear John (2010),Drama|Romance|War,2010,3.170526315789474,3.170526315789474
74688,2017,220,950,Dear John (2010),Drama|Romance|War,2010,3.170526315789474,3.170526315789474
74688,2018,101,950,Dear John (2010),Drama|Romance|War,2010,3.170526315789474,3.170526315789474
74698,2010,71,484,Tooth Fairy (2010),Comedy|Fantasy,2010,2.3987603305785123,2.3987603305785123
74698,2011,28,484,Tooth Fairy (2010),Comedy|Fantasy,2010,2.3987603305785123,2.3987603305785123
74698,2012,17,484,Tooth Fairy (2010),Comedy|Fantasy,2010,2.3987603305785123,2.3987603305785123
74698,2013,16,484,Tooth Fairy (2010),Comedy|Fantasy,2010,2.3987603305785123,2.3987603305785123
74698,2014,20,484,Tooth Fairy (2010),Comedy|Fantasy,2010,2.3987603305785123,2.3987603305785123
74698,2015,82,484,Tooth Fairy (2010),Comedy|Fantasy,2010,2.3987603305785123,2.3987603305785123
74698,2016,90,484,Tooth Fairy (2010),Comedy|Fantasy,2010,2.3987603305785123,2.3987603305785123
74698,2017,99,484,Tooth Fairy (2010),Comedy|Fantasy,2010,2.3987603305785123,2.3987603305785123
74698,2018,61,484,Tooth Fairy (2010),Comedy|Fantasy,2010,2.3987603305785123,2.3987603305785123
74787,2010,24,295,My Name is Khan (2010),Drama|Romance,2010,3.6033898305084735,3.6033898305084744
74787,2011,23,295,My Name is Khan (2010),Drama|Romance,2010,3.6033898305084735,3.6033898305084744
74787,2012,12,295,My Name is Khan (2010),Drama|Romance,2010,3.6033898305084735,3.6033898305084744
74787,2013,12,295,My Name is Khan (2010),Drama|Romance,2010,3.6033898305084735,3.6033898305084744
74787,2014,10,295,My Name is Khan (2010),Drama|Romance,2010,3.6033898305084735,3.6033898305084744
74787,2015,60,295,My Name is Khan (2010),Drama|Romance,2010,3.6033898305084735,3.6033898305084744
74787,2016,57,295,My Name is Khan (2010),Drama|Romance,2010,3.6033898305084735,3.6033898305084744
74787,2017,65,295,My Name is Khan (2010),Drama|Romance,2010,3.6033898305084735,3.6033898305084744
74787,2018,32,295,My Name is Khan (2010),Drama|Romance,2010,3.6033898305084735,3.6033898305084744
74789,2010,1447,7042,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,2010,3.1341238284578243,3.1341238284578243
74789,2011,637,7042,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,2010,3.1341238284578243,3.1341238284578243
74789,2012,374,7042,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,2010,3.1341238284578243,3.1341238284578243
74789,2013,210,7042,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,2010,3.1341238284578243,3.1341238284578243
74789,2014,206,7042,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,2010,3.1341238284578243,3.1341238284578243
74789,2015,1130,7042,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,2010,3.1341238284578243,3.1341238284578243
74789,2016,1276,7042,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,2010,3.1341238284578243,3.1341238284578243
74789,2017,1118,7042,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,2010,3.1341238284578243,3.1341238284578243
74789,2018,644,7042,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,2010,3.1341238284578243,3.1341238284578243
74795,2010,430,1581,Green Zone (2010),Action|Drama|Thriller|War,2010,3.371600253004428,3.3716002530044276
74795,2011,168,1581,Green Zone (2010),Action|Drama|Thriller|War,2010,3.371600253004428,3.3716002530044276
74795,2012,66,1581,Green Zone (2010),Action|Drama|Thriller|War,2010,3.371600253004428,3.3716002530044276
74795,2013,46,1581,Green Zone (2010),Action|Drama|Thriller|War,2010,3.371600253004428,3.3716002530044276
74795,2014,42,1581,Green Zone (2010),Action|Drama|Thriller|War,2010,3.371600253004428,3.3716002530044276
74795,2015,271,1581,Green Zone (2010),Action|Drama|Thriller|War,2010,3.371600253004428,3.3716002530044276
74795,2016,264,1581,Green Zone (2010),Action|Drama|Thriller|War,2010,3.371600253004428,3.3716002530044276
74795,2017,196,1581,Green Zone (2010),Action|Drama|Thriller|War,2010,3.371600253004428,3.3716002530044276
74795,2018,98,1581,Green Zone (2010),Action|Drama|Thriller|War,2010,3.371600253004428,3.3716002530044276
74851,2010,216,1082,From Paris with Love (2010),Action|Crime,2010,3.1464879852125693,3.1464879852125693
74851,2011,78,1082,From Paris with Love (2010),Action|Crime,2010,3.1464879852125693,3.1464879852125693
74851,2012,50,1082,From Paris with Love (2010),Action|Crime,2010,3.1464879852125693,3.1464879852125693
74851,2013,26,1082,From Paris with Love (2010),Action|Crime,2010,3.1464879852125693,3.1464879852125693
74851,2014,32,1082,From Paris with Love (2010),Action|Crime,2010,3.1464879852125693,3.1464879852125693
74851,2015,203,1082,From Paris with Love (2010),Action|Crime,2010,3.1464879852125693,3.1464879852125693
74851,2016,195,1082,From Paris with Love (2010),Action|Crime,2010,3.1464879852125693,3.1464879852125693
74851,2017,187,1082,From Paris with Love (2010),Action|Crime,2010,3.1464879852125693,3.1464879852125693
74851,2018,95,1082,From Paris with Love (2010),Action|Crime,2010,3.1464879852125693,3.1464879852125693
74916,2010,157,538,Greenberg (2010),Comedy|Drama,2010,3.20817843866171,3.20817843866171
74916,2011,69,538,Greenberg (2010),Comedy|Drama,2010,3.20817843866171,3.20817843866171
74916,2012,26,538,Greenberg (2010),Comedy|Drama,2010,3.20817843866171,3.20817843866171
74916,2013,22,538,Greenberg (2010),Comedy|Drama,2010,3.20817843866171,3.20817843866171
74916,2014,16,538,Greenberg (2010),Comedy|Drama,2010,3.20817843866171,3.20817843866171
74916,2015,68,538,Greenberg (2010),Comedy|Drama,2010,3.20817843866171,3.20817843866171
74916,2016,67,538,Greenberg (2010),Comedy|Drama,2010,3.20817843866171,3.20817843866171
74916,2017,74,538,Greenberg (2010),Comedy|Drama,2010,3.20817843866171,3.20817843866171
74916,2018,39,538,Greenberg (2010),Comedy|Drama,2010,3.20817843866171,3.20817843866171
74944,2010,133,326,Brooklyn's Finest (2010),Crime|Drama|Thriller,2010,3.141104294478528,3.1411042944785277
74944,2011,31,326,Brooklyn's Finest (2010),Crime|Drama|Thriller,2010,3.141104294478528,3.1411042944785277
74944,2012,18,326,Brooklyn's Finest (2010),Crime|Drama|Thriller,2010,3.141104294478528,3.1411042944785277
74944,2013,17,326,Brooklyn's Finest (2010),Crime|Drama|Thriller,2010,3.141104294478528,3.1411042944785277
74944,2014,8,326,Brooklyn's Finest (2010),Crime|Drama|Thriller,2010,3.141104294478528,3.1411042944785277
74944,2015,45,326,Brooklyn's Finest (2010),Crime|Drama|Thriller,2010,3.141104294478528,3.1411042944785277
74944,2016,38,326,Brooklyn's Finest (2010),Crime|Drama|Thriller,2010,3.141104294478528,3.1411042944785277
74944,2017,22,326,Brooklyn's Finest (2010),Crime|Drama|Thriller,2010,3.141104294478528,3.1411042944785277
74944,2018,14,326,Brooklyn's Finest (2010),Crime|Drama|Thriller,2010,3.141104294478528,3.1411042944785277
74946,2010,230,1273,She's Out of My League (2010),Comedy,2010,3.265907305577376,3.265907305577376
74946,2011,93,1273,She's Out of My League (2010),Comedy,2010,3.265907305577376,3.265907305577376
74946,2012,54,1273,She's Out of My League (2010),Comedy,2010,3.265907305577376,3.265907305577376
74946,2013,32,1273,She's Out of My League (2010),Comedy,2010,3.265907305577376,3.265907305577376
74946,2014,42,1273,She's Out of My League (2010),Comedy,2010,3.265907305577376,3.265907305577376
74946,2015,212,1273,She's Out of My League (2010),Comedy,2010,3.265907305577376,3.265907305577376
74946,2016,260,1273,She's Out of My League (2010),Comedy,2010,3.265907305577376,3.265907305577376
74946,2017,228,1273,She's Out of My League (2010),Comedy,2010,3.265907305577376,3.265907305577376
74946,2018,122,1273,She's Out of My League (2010),Comedy,2010,3.265907305577376,3.265907305577376
75341,2010,111,830,Remember Me (2010),Drama|Romance,2010,3.443975903614458,3.443975903614458
75341,2011,84,830,Remember Me (2010),Drama|Romance,2010,3.443975903614458,3.443975903614458
75341,2012,49,830,Remember Me (2010),Drama|Romance,2010,3.443975903614458,3.443975903614458
75341,2013,40,830,Remember Me (2010),Drama|Romance,2010,3.443975903614458,3.443975903614458
75341,2014,26,830,Remember Me (2010),Drama|Romance,2010,3.443975903614458,3.443975903614458
75341,2015,137,830,Remember Me (2010),Drama|Romance,2010,3.443975903614458,3.443975903614458
75341,2016,127,830,Remember Me (2010),Drama|Romance,2010,3.443975903614458,3.443975903614458
75341,2017,173,830,Remember Me (2010),Drama|Romance,2010,3.443975903614458,3.443975903614458
75341,2018,83,830,Remember Me (2010),Drama|Romance,2010,3.443975903614458,3.443975903614458
75395,2010,57,404,Frozen (2010),Drama|Horror|Thriller,2010,3.070544554455445,3.0705445544554455
75395,2011,47,404,Frozen (2010),Drama|Horror|Thriller,2010,3.070544554455445,3.0705445544554455
75395,2012,19,404,Frozen (2010),Drama|Horror|Thriller,2010,3.070544554455445,3.0705445544554455
75395,2013,13,404,Frozen (2010),Drama|Horror|Thriller,2010,3.070544554455445,3.0705445544554455
75395,2014,14,404,Frozen (2010),Drama|Horror|Thriller,2010,3.070544554455445,3.0705445544554455
75395,2015,85,404,Frozen (2010),Drama|Horror|Thriller,2010,3.070544554455445,3.0705445544554455
75395,2016,67,404,Frozen (2010),Drama|Horror|Thriller,2010,3.070544554455445,3.0705445544554455
75395,2017,72,404,Frozen (2010),Drama|Horror|Thriller,2010,3.070544554455445,3.0705445544554455
75395,2018,30,404,Frozen (2010),Drama|Horror|Thriller,2010,3.070544554455445,3.0705445544554455
75438,2010,18,93,Nine Dead (2010),Crime|Mystery|Thriller,2010,2.752688172043011,2.752688172043011
75438,2011,10,93,Nine Dead (2010),Crime|Mystery|Thriller,2010,2.752688172043011,2.752688172043011
75438,2012,2,93,Nine Dead (2010),Crime|Mystery|Thriller,2010,2.752688172043011,2.752688172043011
75438,2013,1,93,Nine Dead (2010),Crime|Mystery|Thriller,2010,2.752688172043011,2.752688172043011
75438,2014,1,93,Nine Dead (2010),Crime|Mystery|Thriller,2010,2.752688172043011,2.752688172043011
