movieId,title,year,genres,rating
102819,Behind the Candelabra (2013),2013,Drama,3.380357142857143
102856,3096 Days (2013),2013,Drama,3.4444444444444446
102858,Tavarataivas (2013),2013,Documentary,2.8333333333333335
102860,Hilton! (2013),2013,Documentary,3.5
102880,After Earth (2013),2013,Action|Adventure|Sci-Fi|IMAX,2.284232365145228
102903,Now You See Me (2013),2013,Crime|Mystery|Thriller,3.6602735418959282
102905,Lovelace (2013),2013,Drama,3.134502923976608
102978,Mary and Martha (2013),2013,Drama,2.8076923076923075
102993,"Way, Way Back, The (2013)",2013,Comedy|Drama,3.7483660130718954
103042,Man of Steel (2013),2013,Action|Adventure|Fantasy|Sci-Fi|IMAX,3.142812434800751
103048,"Kings of Summer, The (2013)",2013,Comedy,3.6556156968876863
103055,The Big Wedding (2013),2013,Comedy,2.747340425531915
103075,"Purge, The (2013)",2013,Crime|Horror|Thriller,2.96484375
103085,Rapture-Palooza (2013),2013,Comedy|Fantasy,2.8785714285714286
103107,20 Feet from Stardom (Twenty Feet from Stardom) (2013),2013,Documentary,3.6485714285714286
103137,"Bling Ring, The (2013)",2013,Crime|Drama,2.8308333333333335
103141,Monsters University (2013),2013,Adventure|Animation|Comedy,3.526790004805382
103150,Hammer of the Gods (2013),2013,Action,2.130434782608696
103171,Schlussmacher (2013),2013,Comedy,2.5625
103212,American Idiots (2013),2013,Comedy|Romance,1.0
103228,Pacific Rim (2013),2013,Action|Adventure|Sci-Fi|IMAX,3.350604136801147
103233,LEGO Batman: The Movie - DC Heroes Unite (2013),2013,Action|Adventure|Animation,2.9558823529411766
103235,"Best Offer, The (Migliore offerta, La) (2013)",2013,Thriller,3.911324786324786
103249,World War Z (2013),2013,Action|Drama|Horror|IMAX,3.283625233803775
103253,Elysium (2013),2013,Action|Drama|Sci-Fi|IMAX,3.2687779131140884
103255,Dirty Wars (2013),2013,Documentary|War,3.460227272727273
103275,We Steal Secrets: The Story of WikiLeaks (2013),2013,Documentary,3.4545454545454546
103286,Shark Alarm at Müggelsee (Hai Alarm am Müggelsee) (2013),2013,Comedy,2.0
103303,Yamla Pagla Deewana 2 (2013),2013,Action|Comedy|Drama,1.625
103306,Europa Report (2013),2013,Sci-Fi|Thriller,3.3796630565583636
103315,Odd Thomas (2013),2013,Drama|Fantasy|Mystery|Thriller,3.390909090909091
103333,Blutzbrüdaz (2013),2013,Comedy,1.3571428571428572
103335,Despicable Me 2 (2013),2013,Animation|Children|Comedy|IMAX,3.592643051771117
103339,White House Down (2013),2013,Action|Drama|Thriller|IMAX,3.2080026455026456
103341,"World's End, The (2013)",2013,Action|Comedy|Sci-Fi,3.5330053951126628
103366,Redemption (Hummingbird) (2013),2013,Action|Crime|Thriller,3.0705128205128207
103368,Love and Lemons (Små citroner gula) (2013),2013,Romance,3.0
103372,"Heat, The (2013)",2013,Action|Comedy|Crime,3.333115610711953
103384,"Lone Ranger, The (2013)",2013,Action|Adventure|Western|IMAX,2.9695841092489137
103452,Pussy Riot: A Punk Prayer (2013),2013,Documentary,3.28125
103474,How to Make Money Selling Drugs (2013),2013,Documentary,3.5172413793103448
103483,V/H/S/2 (2013),2013,Horror|Thriller,3.078125
103493,Gideon's Army (2013),2013,Documentary,3.757575757575758
103506,Cottage Country (2013),2013,Action|Comedy|Crime,2.5476190476190474
103539,The Spectacular Now (2013),2013,Comedy|Drama|Romance,3.6210571184995737
103543,"Lifeguard, The (2013)",2013,Comedy|Drama,2.635294117647059
103563,Which Way Is the Front Line From Here?  The Life and Time of Tim Hetherington (2013),2013,Documentary,4.166666666666667
103572,Downloaded (2013),2013,Documentary,3.6964285714285716
103574,Jug Face (2013),2013,Horror,2.911764705882353
103590,Gagarin: First in Space (2013),2013,Drama|Sci-Fi,3.4
103596,Sharknado (2013),2013,Sci-Fi,1.8675
103602,Craig Ferguson: I'm Here To Help (2013),2013,Comedy|Documentary,3.375
103624,Fruitvale Station (2013),2013,Drama,3.664516129032258
103626,Senotaji (2013),2013,Comedy,2.8
103639,Bhaag Milka Bhaag (2013),2013,Drama,3.824468085106383
103641,D-Day (2013),2013,Action|Thriller,3.1333333333333333
103655,R.I.P.D. (2013),2013,Action|Comedy|Fantasy,2.802387267904509
103659,Justice League: The Flashpoint Paradox (2013),2013,Action|Adventure|Animation|Fantasy|Sci-Fi,3.7209302325581395
103665,Ip Man: The Final Fight (2013),2013,Action|Drama,3.2903225806451615
103667,Pawn Shop Chronicles (2013),2013,Action|Comedy,3.37
103669,Killing Season (2013),2013,Action|Thriller,2.6952380952380954
103685,"Field in England, A (2013)",2013,Drama|Fantasy|Thriller|War,3.15625
103688,"Conjuring, The (2013)",2013,Horror|Thriller,3.6664728682170544
103727,"Colony, The (2013)",2013,Action|Horror|Sci-Fi|Thriller,2.7490272373540856
103736,Scenic Route (2013),2013,Drama|Thriller,3.3508771929824563
103745,"Cheshire Murders, The (2013)",2013,Documentary,3.8125
103751,Gasland Part II (2013),2013,Documentary,3.763157894736842
103755,Turbo (2013),2013,Adventure|Animation|Children|Comedy|Fantasy,3.00652528548124
103769,"Devil's in the Details, The (2013)",2013,Thriller,0.5
103772,"Wolverine, The (2013)",2013,Action|Adventure|Fantasy|Sci-Fi,3.2356150793650795
103787,Gold (2013),2013,Western,3.2
103798,"Crash Reel, The (2013)",2013,Documentary,3.823529411764706
103801,Drinking Buddies (2013),2013,Comedy|Drama|Romance,3.199124726477024
103808,Hell Baby (2013),2013,Comedy|Horror,2.86
103810,Red 2 (2013),2013,Action|Comedy|Crime|Thriller,3.4523809523809526
103819,Coffee Town (2013),2013,Comedy,3.1333333333333333
103825,Vehicle 19 (2013),2013,Thriller,2.206896551724138
103849,New World (Shin-sae-gye) (2013),2013,Thriller,3.751412429378531
103867,Night Train To Lisbon (2013),2013,Mystery|Romance|Thriller,3.590909090909091
103883,2 Guns (2013),2013,Action|Comedy|Crime,3.3398628795298726
103908,First Comes Love (2013),2013,Documentary,2.5
103972,"Last Days, The (Últimos días, Los) (2013)",2013,Adventure|Sci-Fi|Thriller,3.0754716981132075
103974,Our Nixon (2013),2013,Documentary,3.2222222222222223
103980,Blue Jasmine (2013),2013,Drama,3.608625336927224
103982,Frankenstein's Army (2013),2013,Action|Horror|Sci-Fi,2.9047619047619047
103984,"Great Beauty, The (Grande Bellezza, La) (2013)",2013,Comedy|Drama,3.9269521410579347
103996,"Canyons, The (2013)",2013,Drama|Thriller,1.9705882352941178
104019,Blood Shot (2013),2013,Action|Comedy|Horror,2.5
104035,Beneath (2013),2013,Horror,2.65
104066,Alcan Highway (Alaska Highway) (2013),2013,Documentary,3.6
104069,Louis C.K.: Oh My God (2013),2013,Comedy,3.9754901960784315
104074,Percy Jackson: Sea of Monsters (2013),2013,Adventure|Children|Fantasy,2.979338842975207
104076,"Smurfs 2, The (2013)",2013,Animation|Children|Comedy,2.4943181818181817
104078,Alan Partridge: Alpha Papa (2013),2013,Comedy,3.5448717948717947
104089,Computer Chess (2013),2013,Comedy,3.3735632183908044
104097,My Little Pony: Equestria Girls (2013),2013,Animation|Children|Fantasy,3.1375
104103,Miss You Can Do It (2013),2013,Documentary,4.5
104129,Man of Tai Chi (2013),2013,Action|IMAX,3.1716867469879517
104137,Prince Avalanche (2013),2013,Comedy|Drama,3.2103174603174605
104155,Clear History (2013),2013,Comedy,3.1538461538461537
104177,From One Second to the Next (2013),2013,Documentary,3.6578947368421053
104211,We're the Millers (2013),2013,Comedy|Crime,3.4922767995057153
104218,Grown Ups 2 (2013),2013,Comedy,2.5219123505976095
104224,DEFCON: The Documentary (2013),2013,Documentary,3.388888888888889
104241,Kick-Ass 2 (2013),2013,Action|Comedy|Crime,3.1694277108433737
104243,Riddick (2013),2013,Action|Sci-Fi|Thriller|IMAX,3.423225806451613
104245,Planes (2013),2013,Adventure|Animation|Comedy,2.7705479452054793
104272,Blackfish (2013),2013,Documentary,3.8310559006211182
104274,Paranoia (2013),2013,Drama|Thriller,2.875968992248062
104283,"Wind Rises, The (Kaze tachinu) (2013)",2013,Animation|Drama|Romance,3.926510369702435
104303,Jobs (2013),2013,Drama,3.1515426497277677
104312,"Mortal Instruments: City of Bones, The (2013)",2013,Action|Adventure|Drama|IMAX,3.0941499085923216
104321,Touchy Feely (2013),2013,Drama,3.046875
104331,Des gens qui s'embrassent (2013),2013,Comedy|Romance,2.5
104337,Lee Daniels' The Butler (2013),2013,Drama,3.5344036697247705
104339,In a World... (2013),2013,Comedy,3.386861313868613
104350,Terms and Conditions May Apply (2013),2013,Documentary,3.685483870967742
104356,Museum Hours (2013),2013,Drama,3.6363636363636362
104361,Ain't Them Bodies Saints (2013),2013,Drama,3.2884615384615383
104374,About Time (2013),2013,Drama|Fantasy|Romance,3.9678400695349847
104379,Chennai Express (2013),2013,Action|Adventure|Comedy,2.787878787878788
104441,"Frozen Ground, The (2013)",2013,Crime|Drama|Thriller,3.0753676470588234
104504,Confine (2013),2013,Thriller,2.5
104518,Empire State (2013),2013,Action|Drama,2.8444444444444446
104546,Queen of Montreuil (2013),2013,Comedy,2.0
104601,"Stranger Within, The (2013)",2013,Thriller,2.625
104604,Something Real and Good (2013),2013,Drama,3.0
104631,Adore (2013),2013,Drama|Romance,3.176190476190476
104680,"Last of Robin Hood, The (2013)",2013,Drama,2.6666666666666665
104712,Instructions Not Included (No se Aceptan Devoluciones) (2013),2013,Comedy|Drama,3.789473684210526
104721,"Motivation, The (2013)",2013,Documentary,3.7857142857142856
104728,One Direction: This Is Us (2013),2013,Documentary,2.1481481481481484
104736,Closed Circuit (2013),2013,Crime|Drama|Mystery,3.0585585585585586
104743,AmeriQua (2013),2013,Comedy,0.75
104760,Getaway (2013),2013,Action|Crime,2.111111111111111
104762,"Teacher, A (2013)",2013,Drama,2.4523809523809526
104827,American Vagabond (2013),2013,Documentary,3.75
104841,Gravity (2013),2013,Action|Sci-Fi|IMAX,3.632740777833417
104843,And Now a Word from Our Sponsor (2013),2013,Comedy|Drama,2.875
104863,What If (2013),2013,Comedy|Drama|Romance,3.5095320623916813
104879,Prisoners (2013),2013,Drama|Mystery|Thriller,3.9644416718652526
104881,"Out of the Furnace (Dust to Dust) (Low Dweller, The) (2013)",2013,Drama|Thriller,3.295505617977528
104906,Austenland (2013),2013,Comedy|Romance,3.2955801104972378
104908,Insidious: Chapter 2 (2013),2013,Horror|Thriller,3.4493055555555556
104910,"Ultimate Life, The (2013)",2013,Drama,3.0
104913,Rush (2013),2013,Action|Drama,3.869772137294491
104923,This is Martin Bonner (2013),2013,Drama,3.5
104925,"Family, The (2013)",2013,Action|Comedy|Crime,3.1638888888888888
104944,Short Term 12 (2013),2013,Drama,3.9854756717501814
104975,Salinger (2013),2013,Documentary,3.396551724137931
104996,Table No.21 (2013),2013,Drama|Thriller,2.861111111111111
105032,Farah Goes Bang (2013),2013,Comedy,3.75
105037,"To Do List, The (2013)",2013,Comedy,3.0620689655172413
105040,Dragon Day (2013),2013,Drama|Sci-Fi|Thriller,2.1666666666666665
105068,Hawking (2013),2013,Documentary,3.75
105073,Officer Down (2013),2013,Crime|Drama,2.7083333333333335
105084,Grand Masti (2013),2013,Comedy|Drama|Romance,3.5
105086,Battle of the Year (2013),2013,Musical,2.7777777777777777
105101,"Dragonphoenix Chronicles: Indomitable, The (2013)",2013,Action|Adventure|Fantasy,3.0
105126,Afternoon Delight (2013),2013,Comedy|Drama,3.1052631578947367
105130,"Notebook, The (A nagy füzet) (2013)",2013,Drama|War,3.5185185185185186
105163,Ruins (2013),2013,Documentary,4.333333333333333
105193,Bastards (Les salauds) (2013),2013,Drama,3.25
105197,Nebraska (2013),2013,Adventure|Drama,3.734447539461467
105211,Enough Said (2013),2013,Comedy|Drama|Romance,3.482107355864811
105213,Don Jon (2013),2013,Comedy|Drama|Romance,3.1324957167332954
105215,Scatter My Ashes at Bergdorf's (2013),2013,Documentary,3.8333333333333335
105246,Mood Indigo (L'écume des jours) (2013),2013,Drama|Fantasy,3.4559748427672954
105248,Metallica: Through the Never (2013),2013,Action|Musical|IMAX,3.2241379310344827
105254,Crystal Fairy & the Magical Cactus and 2012 (2013),2013,Adventure|Comedy,3.1025641025641026
105257,De nieuwe Wildernis (2013),2013,Documentary,2.7
105325,Bad Milo (Bad Milo!) (2013),2013,Comedy|Horror,2.63265306122449
105340,Miracle in Cell No. 7 (2013),2013,Comedy|Drama,3.875
105343,Special 26 (2013),2013,Crime|Drama|Thriller,3.7711864406779663
105351,Runner Runner (2013),2013,Crime|Drama|Thriller,2.8698979591836733
105355,Blue Is the Warmest Color (La vie d'Adèle) (2013),2013,Drama|Romance,3.801937207748831
105357,Tyler Perry's Temptation: Confessions of a Marriage Counselor (2013),2013,Drama,2.28125
105375,"German Doctor, The (Wakolda) (2013)",2013,Drama|Thriller,3.340909090909091
105382,This is Our Time (2013),2013,Drama,2.75
105386,Curse of Chucky (Child's Play 6) (2013),2013,Horror|Thriller,2.751677852348993
105404,Muhammad Ali's Greatest Fight (2013),2013,Drama,3.3
105420,Parkland (2013),2013,Drama,3.4539473684210527
105429,Inequality for All (2013),2013,Documentary,3.9160839160839163
105453,On the Job (2013),2013,Action|Drama,3.3529411764705883
105468,Cloudy with a Chance of Meatballs 2 (2013),2013,Animation|Children|Comedy|Fantasy,3.2569373072970196
105470,Extraction (2013),2013,Action,2.5
105504,Captain Phillips (2013),2013,Adventure|Drama|Thriller|IMAX,3.8039760106619283
105519,"Philosophers, The (After The Dark) (2013)",2013,Drama|Fantasy|Sci-Fi,3.3137931034482757
105521,"It's Me, It's Me (Ore Ore) (2013)",2013,Comedy|Drama|Sci-Fi,2.5
105538,Valentine Road (2013),2013,Documentary,3.1666666666666665
105585,Machete Kills (Machete 2) (2013),2013,Action|Crime|Thriller,2.9029345372460496
105593,Filth (2013),2013,Comedy|Crime|Drama,3.6578266494178524
105597,Romeo and Juliet (2013),2013,Drama|Romance,3.1153846153846154
105620,Baggage Claim (2013),2013,Comedy,2.9423076923076925
105622,Zero Charisma (2013),2013,Comedy|Drama,2.8421052631578947
105653,Escape Plan (2013),2013,Action|Mystery|Thriller,3.356235107227959
105709,Brazilian Western (Faroeste Caboclo) (2013),2013,Crime|Drama|Romance,2.96875
105731,Carrie (2013),2013,Drama|Horror,2.779433681073025
105742,"Fifth Estate, The (2013)",2013,Drama|Thriller,3.1320754716981134
105744,Life According to Sam (2013),2013,Documentary|Drama,3.75
105746,UnHung Hero (2013),2013,Documentary,2.4583333333333335
105755,"Counselor, The (2013)",2013,Crime|Drama|Thriller,2.6761363636363638
105769,"Congress, The (2013)",2013,Animation|Sci-Fi,3.378
105778,One Small Hitch (2013),2013,Comedy|Romance,3.484375
105799,"Unbelievers, The (2013)",2013,Documentary,3.30327868852459
105801,Escape From Tomorrow (2013),2013,Drama|Fantasy|Horror,2.429411764705882
105835,"Double, The (2013)",2013,Comedy|Drama|Thriller,3.4672566371681417
105839,Deep Dark Canyon (Hunting Season) (2013),2013,Action|Drama|Thriller,2.6666666666666665
105841,B-Side (2013),2013,Comedy|Romance,4.75
105844,12 Years a Slave (2013),2013,Drama,3.876959247648903
105846,Only Daughter (2013),2013,Drama,3.5
105855,"Right Kind of Wrong, The (2013)",2013,Comedy|Romance,3.3444444444444446
105863,Child's Pose (2013),2013,Drama,3.423076923076923
105865,"Enemy Within, The (O ehthros mou) (2013)",2013,Drama,3.6666666666666665
105869,Kill Your Darlings (2013),2013,Crime|Drama|Romance|Thriller,3.465909090909091
105911,Heart of a Lion (Leijonasydän) (2013),2013,Drama|Romance,3.4285714285714284
105943,Bridegroom (2013),2013,Documentary,3.9166666666666665
105954,All Is Lost (2013),2013,Action|Adventure|Drama,3.4741532976827094
106002,Ender's Game (2013),2013,Action|Adventure|Sci-Fi|IMAX,3.4046498754497647
106011,"Blue Umbrella, The (2013)",2013,Animation,3.8191964285714284
106022,Toy Story of Terror (2013),2013,Animation|Children|Comedy,3.402390438247012
106030,"Last Days on Mars, The (2013)",2013,Horror|Sci-Fi,2.8484162895927603
106032,Chastity Bites (2013),2013,Comedy|Horror,1.9285714285714286
106054,Het Vonnis (2013),2013,Crime|Drama,3.7142857142857144
106062,Jackass Presents: Bad Grandpa (2013),2013,Comedy,2.9301470588235294
106072,Thor: The Dark World (2013),2013,Action|Adventure|Fantasy|IMAX,3.3474627466774063
106076,Precision: The Measure of All Things (2013),2013,Documentary,4.166666666666667
106100,Dallas Buyers Club (2013),2013,Drama,3.909705346294046
106111,Marc Maron: Thinky Pain (2013),2013,Comedy,3.5
106141,Bad Chicken (2013),2013,Comedy,2.0
106144,"Selfish Giant, The (2013)",2013,Drama,3.683673469387755
106163,"Touch of Sin, A (Tian zhu ding) (2013)",2013,Drama,3.510989010989011
106195,How I Live Now (2013),2013,Action|Drama|Thriller,3.393258426966292
106200,Hours (2013),2013,Drama|Thriller,3.0083333333333333
106204,Pieta (2013),2013,Drama,3.5833333333333335
106220,Aziz Ansari: Buried Alive (2013),2013,Comedy,3.6666666666666665
106240,Free Birds (2013),2013,Action|Adventure|Animation|Children|Comedy|Sci-Fi,2.715625
106326,Things We Do For Love (Kaikella rakkaudella) (2013),2013,Drama,3.5714285714285716
106330,Last Vegas (2013),2013,Comedy|Drama|Romance,3.2548500881834217
106332,Muscle Shoals (2013),2013,Documentary,3.7045454545454546
106336,So Young (Zhi wo men zhong jiang shi qu de qing chun) (2013),2013,Drama,3.4285714285714284
106344,"Starving Games, The (2013)",2013,Comedy,2.1320754716981134
106407,Seduced and Abandoned (2013),2013,Comedy|Documentary,3.3125
106421,"Institute, The (2013)",2013,Documentary,3.2884615384615383
106436,For Those in Peril (2013),2013,Drama,3.6666666666666665
106438,Philomena (2013),2013,Comedy|Drama,3.7476765799256504
106441,"Book Thief, The (2013)",2013,Children|Drama|War,3.7317184643510055
106443,"Best Man Holiday, The (2013)",2013,Comedy|Drama,3.1527777777777777
106452,Ida (2013),2013,Drama,3.730769230769231
106464,Aningaaq (2013),2013,Drama,3.1666666666666665
106487,The Hunger Games: Catching Fire (2013),2013,Action|Adventure|Sci-Fi|IMAX,3.526959214178945
106489,"Hobbit: The Desolation of Smaug, The (2013)",2013,Adventure|Fantasy|IMAX,3.657098186366479
106491,47 Ronin (2013),2013,Action|Adventure|Fantasy,3.0536458333333334
106508,"Dyatlov Pass Incident, The (Devil's Pass) (2013)",2013,Mystery|Thriller,2.988235294117647
106540,Delivery Man (2013),2013,Comedy,3.0837696335078535
106542,Charlie Countryman (2013),2013,Action|Comedy|Romance,3.2268518518518516
106561,Krrish 3 (2013),2013,Action|Adventure|Fantasy|Sci-Fi,2.3846153846153846
106579,Tales from the Organ Trade (2013),2013,Crime|Documentary,3.3333333333333335
106590,Hansel & Gretel (2013),2013,Horror,2.4545454545454546
106599,Breakout (2013),2013,Action,1.8
106642,"Day of the Doctor, The (2013)",2013,Adventure|Drama|Sci-Fi,3.960587326120556
106696,Frozen (2013),2013,Adventure|Animation|Comedy|Fantasy|Musical|Romance,3.498640332045227
106727,9 Month Stretch (9 mois ferme) (2013),2013,Comedy,3.225806451612903
106747,Circles (Krugovi) (2013),2013,Drama,3.2222222222222223
106749,Mr. Morgan's Last Love (2013),2013,Comedy|Drama,3.396103896103896
106753,Shed No Tears (Känn ingen sorg) (2013),2013,Drama|Musical|Romance,2.875
106766,Inside Llewyn Davis (2013),2013,Drama,3.694257788637752
106782,"Wolf of Wall Street, The (2013)",2013,Comedy|Crime|Drama,3.8691347979387034
106785,Homefront (2013),2013,Action|Crime|Thriller,3.3196544276457884
106839,Mandela: Long Walk to Freedom (2013),2013,Drama,3.38265306122449
106841,August: Osage County (2013),2013,Comedy|Drama,3.5232558139534884
106854,Angels Sing (2013),2013,Comedy|Drama,2.625
106859,Amen (2013),2013,Drama|Musical,3.5
106861,Violette (2013),2013,Drama,3.588235294117647
106863,Concrete Night (Betoniyö) (2013),2013,Drama,3.230769230769231
106879,Fright Night 2: New Blood (2013),2013,Horror,2.3461538461538463
106881,Sweetwater (2013),2013,Thriller|Western,3.025
106883,All is Bright (2013),2013,Comedy|Drama,2.265625
106889,Tim's Vermeer (2013),2013,Documentary,3.9759036144578315
106892,After Tiller (2013),2013,Documentary,3.739130434782609
106916,American Hustle (2013),2013,Crime|Drama,3.5482202982202984
106918,"Secret Life of Walter Mitty, The (2013)",2013,Adventure|Comedy|Drama,3.683643342190729
106920,Her (2013),2013,Drama|Romance|Sci-Fi,3.880280249565306
106981,"Cosmonaut, The (2013)",2013,Drama|Sci-Fi,2.1666666666666665
106983,Young & Beautiful (2013),2013,Drama,3.61731843575419
107000,"Challenger Disaster, The (2013)",2013,Drama,3.7291666666666665
107002,Linsanity (2013),2013,Documentary,3.1875
