movieId,count,title,genres,year,rating
133869,57,MI-5 (2015),Action|Drama|Thriller,2015,3.06140350877193
133873,31,The Fencer (2015),Drama,2015,3.5
133945,67,Deep Web (2015),Documentary,2015,3.4402985074626864
134117,32,San Andreas Quake (2015),Action|Sci-Fi,2015,1.84375
134130,16160,The Martian (2015),Adventure|Drama|Sci-Fi,2015,4.043811881188119
134158,39,Return to Sender (2015),Thriller,2015,2.7564102564102564
134170,1098,Kung Fury (2015),Action|Comedy|Fantasy|Sci-Fi,2015,3.6070127504553735
134178,23,Detective Byomkesh Bakshy (2015),Crime|Thriller,2015,3.782608695652174
134180,30,Badlapur (2015),Action|Drama,2015,3.433333333333333
134214,533,Youth (2015),Drama,2015,3.5422138836772983
134246,145,Survivor (2015),Action|Thriller,2015,3.0413793103448277
134248,180,Hot Girls Wanted (2015),Documentary,2015,3.022222222222222
134368,2539,Spy (2015),Action|Comedy|Crime,2015,3.556518314296967
134393,1424,Trainwreck (2015),Comedy|Romance,2015,3.158707865168539
134519,16,Suspicious Truth (2015),Comedy,2015,3.375
134528,362,Aloha (2015),Comedy|Drama|Romance,2015,2.7099447513812156
134569,103,She's Funny That Way (2015),Comedy,2015,3.1067961165048543
134583,23,Misery Loves Comedy (2015),Comedy|Documentary,2015,2.9130434782608696
134629,13,Flight World War II (2015),Action|Sci-Fi|War,2015,2.1538461538461537
134680,83,Taxi (2015),Comedy|Drama,2015,3.7710843373493974
134775,51,Dragon Blade (2015),Action|Adventure|Drama,2015,2.8823529411764706
134783,302,Entourage (2015),Comedy,2015,3.0149006622516556
134785,11,London Road (2015),Adventure|Mystery|Thriller,2015,3.272727272727273
134796,66,Bitter Lake (2015),Documentary,2015,4.098484848484849
134853,13659,Inside Out (2015),Adventure|Animation|Children|Comedy|Drama|Fantasy,2015,3.9604290211582107
134859,117,The Wolfpack (2015),Documentary,2015,3.4145299145299144
134871,16,The Sisterhood of Night (2015),Drama,2015,3.375
134879,42,Soaked in Bleach (2015),Crime|Documentary,2015,3.511904761904762
135133,3801,The Hunger Games: Mockingjay - Part 2 (2015),Adventure|Sci-Fi,2015,3.421994212049461
135135,67,Max (2015),Adventure|Children|Drama,2015,3.1044776119402986
135137,1054,Pixels (2015),Action|Comedy|Sci-Fi,2015,2.6252371916508537
135178,13,Dawg Fight (2015),Documentary,2015,2.8076923076923075
135288,562,Mr. Holmes (2015),Drama|Mystery,2015,3.4368327402135233
135500,19,Gabbar Is Back (2015),Action|Drama,2015,2.789473684210526
135504,108,Little Boy (2015),Comedy|Drama|War,2015,3.638888888888889
135506,15,Do You Believe? (2015),Drama,2015,3.2333333333333334
135508,27,A Deadly Adoption (2015),Comedy|Thriller,2015,2.3333333333333335
135518,773,Self/less (2015),Action|Mystery|Sci-Fi|Thriller,2015,3.3014230271668823
135520,18,Mythica: A Quest for Heroes (2015),Fantasy,2015,2.611111111111111
135532,599,The Last Witch Hunter (2015),Action|Adventure|Fantasy,2015,3.1535893155258763
135534,362,Krampus (2015),Comedy|Fantasy|Horror,2015,3.091160220994475
135539,13,Aurora (2015),(no genres listed),2015,1.6923076923076923
135625,61,Final Girl (2015),Action|Drama|Thriller,2015,2.737704918032787
135643,54,The Disappointments Room (2015),(no genres listed),2015,2.4074074074074074
135695,34,Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine) (2015),Comedy,2015,3.573529411764706
135861,1362,Ted 2 (2015),Comedy,2015,3.012848751835536
135885,196,Absolutely Anything (2015),Comedy|Sci-Fi,2015,3.068877551020408
135887,2161,Minions (2015),Adventure|Animation|Children|Comedy,2015,3.111522443313281
136016,972,The Good Dinosaur (2015),Adventure|Animation|Children|Comedy|Fantasy,2015,3.1815843621399176
136018,999,Black Mass (2015),Crime|Drama,2015,3.344844844844845
136020,3303,Spectre (2015),Action|Adventure|Crime,2015,3.359975779594308
136204,142,The Second Mother (2015),Drama,2015,3.926056338028169
136257,15,Avengers Grimm (2015),Action|Adventure|Fantasy,2015,1.4666666666666666
136305,95,Sharknado 3: Oh Hell No! (2015),Horror|Sci-Fi,2015,1.9105263157894736
136307,16,The Scorpion King 4: Quest for Power (2015),Action|Adventure|Fantasy,2015,1.875
136309,15,Scooby-Doo! Moon Monster Madness (2015),Adventure|Animation|Children,2015,2.9
136367,12,The Flintstones & WWE: Stone Age Smackdown (2015),Animation|Children|Comedy,2015,2.7083333333333335
136562,1142,Steve Jobs (2015),Drama,2015,3.4781085814360773
136564,254,Macbeth (2015),Drama,2015,3.391732283464567
136598,600,Vacation (2015),Adventure|Comedy,2015,3.225
136632,11,Jurassic City (2015),Action|Sci-Fi,2015,1.8636363636363635
136652,15,Phantom Halo (2015),Crime|Drama|Thriller,2015,3.1666666666666665
136654,22,The Face of an Angel (2015),Drama,2015,2.5681818181818183
136680,15,Battle For SkyArk (2015),Action|Adventure|Children|Sci-Fi,2015,1.7666666666666666
136686,27,After the Ball (2015),Comedy,2015,3.3518518518518516
136688,14,Private Number (2015),Horror|Mystery|Thriller,2015,2.392857142857143
136696,14,Absolution (2015),Action|Adventure|Crime|Thriller,2015,1.8214285714285714
136724,12,Dial a Prayer (2015),Comedy|Drama,2015,2.8333333333333335
136754,20,Champs (2015),Documentary,2015,3.3
136784,25,From the Dark (2015),Horror,2015,3.02
136786,19,Careful What You Wish For (2015),Thriller,2015,3.1052631578947367
136816,14,Bad Asses on the Bayou (2015),Action|Comedy,2015,3.1785714285714284
136859,16,The Lovers (2015),Action|Adventure|Romance|Sci-Fi,2015,2.375
136936,12,88 (2015),Action|Thriller,2015,2.2916666666666665
137278,35,Cyberbully (2015),Drama,2015,3.2142857142857144
137337,650,Amy (2015),Documentary,2015,3.732307692307692
137563,44,Stung (2015),Comedy|Horror,2015,2.602272727272727
137595,249,Magic Mike XXL (2015),Comedy|Drama,2015,2.8775100401606424
137614,14,Jackie & Ryan (2015),Drama,2015,3.25
137863,90,Dragon Ball Z: Resurrection of F (2015),Action|Adventure|Animation|Fantasy,2015,3.327777777777778
137900,20,Accidental Love (2015),Comedy|Romance,2015,2.375
138036,3165,The Man from U.N.C.L.E. (2015),Action|Adventure|Comedy,2015,3.6868878357030015
138104,127,Justice League: Gods and Monsters (2015),Action|Animation,2015,3.456692913385827
138202,55,Burying the Ex (2015),Comedy|Horror,2015,2.7363636363636363
138204,154,7 Days in Hell (2015),Comedy,2015,3.2564935064935066
138208,775,The Walk (2015),Adventure|Drama|Thriller,2015,3.5503225806451613
138230,63,Staten Island Summer (2015),Comedy,2015,3.0317460317460316
138258,16,Nasty Baby (2015),Drama,2015,2.9375
138610,78,The Gallows (2015),Horror|Thriller,2015,2.3525641025641026
138798,35,Joe Dirt 2: Beautiful Loser (2015),Comedy,2015,1.9
138808,40,"The Death of ""Superman Lives"": What Happened? (2015)",Documentary,2015,3.25
138952,27,Scooby-Doo! And Kiss: Rock and Roll Mystery (2015),Animation|Children,2015,2.4074074074074074
139046,22,My Golden Days (2015),Drama,2015,2.9545454545454546
139052,158,Dark Places (2015),Drama|Mystery|Thriller,2015,3.1297468354430378
139120,173,Mustang (2015),Drama,2015,3.7196531791907512
139124,30,Microbe et Gasoil (2015),Comedy,2015,3.5166666666666666
139148,84,Bajrangi Bhaijaan (2015),(no genres listed),2015,3.5357142857142856
139205,37,Tanu Weds Manu Returns (2015),Comedy|Romance,2015,3.418918918918919
139317,41,Pressure (2015),Thriller,2015,3.048780487804878
139385,6494,The Revenant (2015),Adventure|Drama,2015,3.7722513089005236
139415,399,Irrational Man (2015),Crime|Drama,2015,3.344611528822055
139417,155,Tale of Tales (2015),Fantasy,2015,3.2774193548387096
139421,14,Looney Tunes: Rabbits Run (2015),Animation|Comedy,2015,3.5357142857142856
139423,13,Cleveland Abduction (2015),(no genres listed),2015,3.5
139525,128,Cartel Land (2015),Action|Documentary|Drama,2015,3.6328125
139575,100,Baahubali: The Beginning (2015),Action|Drama,2015,3.48
139626,13,The Human Experiment (2015),Documentary,2015,3.3076923076923075
139634,40,The True Cost (2015),Documentary,2015,3.525
139640,28,Ooops! Noah is Gone... (2015),Animation,2015,2.875
139642,916,Southpaw (2015),Action|Drama,2015,3.4798034934497815
139644,3743,Sicario (2015),Crime|Drama|Mystery,2015,3.8466470745391397
139713,33,Un moment d'égarement (2015),Comedy|Drama,2015,3.3636363636363638
139715,20,War Pigs (2015),Action|War,2015,2.35
139757,143,Best of Enemies (2015),Documentary,2015,3.7937062937062938
139759,22,Lavalantula (2015),Horror|Sci-Fi,2015,2.2954545454545454
139761,14,Sharktopus vs. Whalewolf (2015),Adventure|Sci-Fi,2015,1.1071428571428572
139797,22,Smosh: The Movie (2015),Action|Adventure|Comedy,2015,1.8863636363636365
139847,41,Chevalier (2015),(no genres listed),2015,3.207317073170732
139855,713,Anomalisa (2015),Animation|Comedy|Fantasy,2015,3.5329593267882187
140016,12,Always Watching: A Marble Hornets Story (2015),Horror,2015,2.375
140074,58,The Vatican Tapes (2015),Horror|Thriller,2015,2.5086206896551726
140106,66,Our Little Sister (2015),Comedy,2015,3.787878787878788
140108,15,Yakuza Apocalypse (2015),Action|Horror,2015,2.933333333333333
140110,2850,The Intern (2015),Comedy,2015,3.688421052631579
140115,30,Batman Unlimited: Monster Mayhem (2015),Action|Animation,2015,2.0
140131,85,Extinction (2015),Drama|Horror|Sci-Fi,2015,3.023529411764706
140146,26,The Suicide Theory (2015),Drama|Thriller,2015,2.980769230769231
140160,97,Descendants (2015),Action|Adventure|Comedy,2015,3.2268041237113403
140162,211,Love (2015),Drama|Romance,2015,3.338862559241706
140174,3631,Room (2015),Drama,2015,3.9798953456348114
140237,27,The Runner (2015),Drama,2015,2.388888888888889
140245,13,Twenty (2015),Comedy|Drama,2015,3.5
140247,1105,The Gift (2015),Drama|Horror,2015,3.534841628959276
140267,1313,The Witch (2015),Horror,2015,3.6081492764661083
140289,55,Men & Chicken (2015),Comedy|Drama,2015,3.5090909090909093
140291,32,About Ray (2015),Comedy|Drama,2015,3.421875
140299,15,B-Movie: Lust & Sound in West-Berlin (2015),Documentary|Musical,2015,3.7666666666666666
140301,58,The Escort (2015),Comedy|Romance,2015,3.2672413793103448
140309,19,Uncle John (2015),Crime|Drama|Mystery,2015,3.026315789473684
140315,24,Last Cab to Darwin (2015),Drama,2015,3.7291666666666665
140339,36,Admiral (2015),Action|Adventure,2015,3.4305555555555554
140341,111,Lava (2015),Animation|Children,2015,3.2972972972972974
140523,689,"Visit, The (2015)",Comedy|Horror,2015,3.2133526850507983
140525,149,Secret in Their Eyes (2015),Crime|Drama|Mystery,2015,3.1442953020134228
140529,197,Sinister 2 (2015),Horror|Mystery|Thriller,2015,2.979695431472081
140561,14,Jeff Ross Roasts Criminals: Live at Brazos County Jail (2015),Comedy|Documentary,2015,3.357142857142857
140581,46,I Am Chris Farley (2015),Documentary,2015,3.3260869565217392
140627,46,Battle For Sevastopol (2015),Drama|Romance|War,2015,3.630434782608696
140701,39,Harbinger Down (2015),Horror|Sci-Fi,2015,2.5256410256410255
140711,771,American Ultra (2015),Action|Comedy|Sci-Fi|Thriller,2015,3.2062256809338523
140713,286,No Escape (2015),Thriller,2015,3.4423076923076925
140715,1363,Straight Outta Compton (2015),Drama,2015,3.7157006603081437
140725,173,Cop Car (2015),Crime|Thriller,2015,3.2196531791907512
140773,25,A LEGO Brickumentary (2015),Documentary,2015,3.44
140777,12,Pasolini (2015),Drama,2015,2.7916666666666665
140805,80,Attack on Titan (2015),Drama|Horror,2015,2.91875
140816,271,Tangerine (2015),Comedy|Drama,2015,3.699261992619926
140820,82,Air (2015),Sci-Fi|Thriller,2015,2.7439024390243905
140844,19,13 Minutes (2015),Drama,2015,3.3157894736842106
140928,836,Joy (2015),Comedy|Drama,2015,3.2834928229665072
140962,14,Amnesiac (2015),Drama|Horror|Mystery,2015,2.5
141004,320,Victor Frankenstein (2015),Drama|Horror|Sci-Fi,2015,2.8796875
141058,38,Manjhi The Mountain Man (2015),Drama,2015,3.6052631578947367
141060,35,Fly Away Solo (2015),Drama,2015,3.5428571428571427
141120,11,Brothers (2015),Action|Children|Drama,2015,2.772727272727273
141251,45,Demetri Martin: Live (At The Time) (2015),Comedy,2015,3.7888888888888888
141393,29,Kill Your Friends (2015),Comedy|Crime|Thriller,2015,3.4310344827586206
141395,34,Nina Forever (2015),Comedy|Horror|Romance,2015,2.485294117647059
141397,119,Equals (2015),Drama|Sci-Fi,2015,3.1512605042016806
141402,50,Star Trek: Renegades (2015),Action|Adventure|Sci-Fi,2015,3.2
141408,238,Scouts Guide to the Zombie Apocalypse (2015),Action|Comedy|Horror,2015,3.138655462184874
141416,12,Muhammad (2015),Drama,2015,3.5416666666666665
141422,239,Suffragette (2015),Drama,2015,3.5606694560669454
141432,54,Sweet Red Bean Paste (2015),Drama,2015,3.5833333333333335
141485,11,The High Sun (2015),Drama,2015,3.772727272727273
141509,12,Mythica: The Darkspore (2015),Fantasy,2015,2.625
141536,21,Veteran (2015),Crime|Thriller,2015,3.7857142857142856
141538,32,Assassination (2015),Action|Drama|Thriller,2015,3.375
