,movieId,userId,rating,timestamp
60,122912,4721,3.5,2018-06-08 01:52:50
61,122912,4725,4.0,2018-05-26 15:46:18
62,122912,4806,4.0,2018-05-12 10:37:44
63,122912,4999,2.0,2018-07-03 14:11:10
64,122912,5176,3.5,2018-06-12 02:23:21
65,122912,5396,4.0,2018-07-15 22:46:38
66,122912,5537,4.5,2018-08-15 17:16:09
67,122912,5683,4.5,2018-07-21 01:17:25
68,122912,5742,3.0,2018-08-06 08:48:11
69,122912,5772,3.0,2018-05-22 21:24:14
70,122912,5785,4.5,2018-09-03 01:18:12
71,122912,5895,4.5,2018-07-01 01:51:24
72,122912,5934,1.5,2018-08-29 14:31:02
73,122912,5962,4.5,2017-06-14 20:43:58
74,122912,5993,1.5,2018-05-16 23:01:51
75,122912,6080,4.0,2018-08-18 18:10:47
76,122912,6130,4.0,2018-09-16 15:32:05
77,122912,6151,5.0,2018-09-18 21:17:58
78,122912,6222,5.0,2018-07-14 19:02:01
79,122912,6232,3.5,2018-05-13 14:59:57
80,122912,6264,4.5,2018-05-21 21:20:28
81,122912,6442,4.5,2018-08-25 22:04:35
82,122912,6768,3.5,2018-09-23 15:41:00
83,122912,6783,4.0,2018-05-30 05:37:30
84,122912,6830,2.5,2018-09-05 22:44:16
85,122912,7756,4.5,2018-07-30 17:53:26
86,122912,7779,3.5,2017-03-29 16:26:26
87,122912,7797,4.0,2018-09-07 02:47:43
88,122912,7932,5.0,2015-06-24 10:25:28
89,122912,7947,5.0,2018-06-15 17:13:15
90,122912,8214,4.0,2018-08-08 18:08:29
91,122912,8348,4.5,2018-05-04 18:09:57
92,122912,8514,5.0,2018-05-21 03:25:05
93,122912,8547,3.5,2018-08-19 14:33:53
94,122912,8681,4.5,2018-07-22 20:31:08
95,122912,8770,5.0,2018-08-11 17:23:10
96,122912,8916,5.0,2018-09-23 22:01:04
97,122912,9345,5.0,2018-08-03 20:31:44
98,122912,9366,5.0,2018-06-15 20:14:56
99,122912,9440,1.5,2018-08-07 19:14:27
100,122912,9567,4.0,2018-08-12 21:28:14
101,122912,9604,3.5,2018-05-13 19:17:30
102,122912,9685,3.0,2018-08-19 21:49:51
103,122912,9722,4.0,2018-07-27 03:57:55
104,122912,10034,4.5,2018-08-17 15:34:25
105,122912,10073,4.5,2018-08-18 06:53:57
106,122912,10112,5.0,2018-05-08 19:50:28
107,122912,10164,4.5,2018-09-10 08:47:47
108,122912,10188,5.0,2018-07-07 01:19:20
109,122912,10355,3.0,2018-08-02 00:27:31
110,122912,10551,4.5,2017-11-07 07:51:49
111,122912,10591,4.5,2018-08-09 03:08:53
112,122912,10796,4.0,2018-09-21 21:49:44
113,122912,11035,5.0,2018-05-20 03:03:17
114,122912,11655,3.5,2018-07-31 20:05:24
115,122912,11703,5.0,2018-07-04 04:39:56
116,122912,11964,5.0,2018-04-25 16:37:45
117,122912,12096,1.5,2018-04-27 19:33:37
118,122912,12448,4.5,2018-07-17 14:20:16
119,122912,12760,5.0,2017-02-28 01:21:24
120,122912,12856,5.0,2018-08-20 18:57:11
121,122912,12931,5.0,2018-07-17 02:23:38
122,122912,12976,4.0,2018-08-20 15:15:02
123,122912,13109,4.0,2018-09-23 08:49:19
124,122912,13146,5.0,2018-09-05 18:57:00
125,122912,13207,3.5,2018-06-26 14:43:45
126,122912,13300,0.5,2018-06-06 19:08:35
127,122912,13428,5.0,2018-05-06 22:44:37
128,122912,13534,5.0,2018-05-02 20:28:59
129,122912,13714,5.0,2018-08-26 01:41:59
130,122912,13863,3.5,2018-07-10 15:56:12
131,122912,13990,4.0,2018-06-17 17:46:12
132,122912,13996,3.0,2018-07-30 23:34:08
133,122912,14006,4.5,2018-05-07 04:09:09
134,122912,14144,2.0,2018-05-31 03:55:23
135,122912,14306,4.5,2018-08-25 20:28:18
136,122912,14346,4.5,2018-08-16 23:39:53
137,122912,14376,5.0,2018-09-22 09:52:04
138,122912,14434,5.0,2018-08-15 17:29:18
139,122912,14533,5.0,2018-07-22 18:04:22
140,122912,14576,5.0,2018-05-31 10:31:47
141,122912,14657,3.5,2018-07-19 19:33:52
142,122912,14906,2.5,2018-07-21 01:22:05
143,122912,15255,5.0,2018-07-21 19:47:11
144,122912,15265,0.5,2018-09-24 21:20:05
145,122912,15306,4.5,2018-05-17 14:21:13
146,122912,15313,4.0,2018-07-23 21:16:38
147,122912,15427,5.0,2018-02-17 04:28:53
148,122912,15476,3.0,2018-05-03 23:56:35
149,122912,15533,3.5,2018-09-08 21:40:04
150,122912,15798,4.0,2018-05-11 15:44:47
151,122912,15807,4.5,2018-08-23 17:52:04
152,122912,15885,4.5,2018-07-25 21:04:20
153,122912,16020,2.5,2018-06-21 01:15:33
154,122912,16022,3.0,2018-07-30 19:16:06
155,122912,16085,5.0,2018-08-27 17:21:44
156,122912,16117,4.5,2018-07-17 08:43:13
157,122912,16221,4.0,2018-08-03 10:03:16
158,122912,16320,5.0,2018-08-11 22:49:47
159,122912,16406,4.5,2018-06-16 21:24:09
160,122912,16523,3.5,2018-06-10 08:02:07
161,122912,16610,4.0,2018-07-24 20:52:59
162,122912,16728,4.0,2018-06-09 13:14:17
163,122912,17265,3.0,2018-07-15 18:25:41
164,122912,17316,4.0,2018-09-09 00:13:21
165,122912,17517,4.0,2018-05-13 16:39:23
166,122912,17633,5.0,2018-05-06 00:14:42
167,122912,17675,2.5,2018-08-20 04:57:53
168,122912,18310,4.0,2018-07-22 12:53:45
169,122912,18482,4.0,2018-07-17 08:47:34
170,122912,18834,5.0,2018-07-30 03:20:56
171,122912,18885,4.5,2018-07-20 22:32:14
172,122912,18910,3.5,2018-08-21 08:55:00
173,122912,19033,4.0,2018-06-05 06:48:08
174,122912,19207,2.0,2018-08-05 05:29:08
175,122912,19465,4.5,2018-05-25 00:24:41
176,122912,19483,3.5,2018-07-15 21:07:54
177,122912,19553,5.0,2018-08-28 21:29:38
178,122912,19661,4.0,2018-05-05 16:35:04
179,122912,19667,3.0,2018-02-04 08:09:10
180,122912,19724,0.5,2018-09-20 00:38:50
181,122912,19874,4.5,2018-07-18 18:34:45
182,122912,19924,4.5,2018-04-27 20:12:50
183,122912,20026,5.0,2018-09-06 19:58:59
184,122912,20041,4.0,2018-06-24 15:02:21
185,122912,20254,4.5,2018-07-16 02:18:15
186,122912,20275,3.0,2018-08-15 14:38:29
187,122912,20683,3.5,2018-08-17 17:49:40
188,122912,20941,3.0,2018-07-05 14:36:59
189,122912,21031,5.0,2018-05-05 01:42:40
190,122912,21039,5.0,2018-08-21 22:43:07
191,122912,21092,4.0,2018-08-01 08:21:55
192,122912,21430,4.5,2018-08-02 15:18:28
193,122912,21594,5.0,2018-08-01 20:16:42
194,122912,21633,1.0,2018-06-05 02:08:15
195,122912,21695,3.0,2018-08-04 17:31:00
196,122912,21962,4.5,2018-04-29 21:39:53
197,122912,21964,3.0,2018-07-25 19:09:12
198,122912,21967,4.5,2018-05-30 22:17:28
199,122912,22064,5.0,2018-07-15 00:03:11
200,122912,22165,4.5,2018-07-26 17:02:29
201,122912,22192,3.0,2018-06-26 00:22:17
202,122912,22193,4.0,2018-05-03 23:23:34
203,122912,22225,4.5,2018-09-02 15:49:01
204,122912,22342,4.5,2018-06-25 05:38:26
205,122912,22392,4.0,2018-05-27 03:17:58
206,122912,22473,4.0,2018-09-24 20:19:42
207,122912,22497,3.5,2018-05-05 19:01:59
208,122912,22947,4.0,2018-05-06 03:13:57
209,122912,23026,4.0,2018-08-20 18:39:02
210,122912,23220,4.0,2018-08-22 05:32:44
211,122912,23229,5.0,2018-06-17 15:18:21
212,122912,23291,3.5,2018-08-22 19:47:43
213,122912,23332,3.5,2018-05-15 03:05:53
214,122912,23357,4.0,2018-09-22 21:55:35
215,122912,23389,3.5,2018-08-06 14:28:52
216,122912,23572,4.0,2018-09-04 17:20:15
217,122912,23643,3.5,2018-05-07 09:07:54
218,122912,23756,5.0,2018-07-24 18:37:57
219,122912,23834,3.0,2018-05-08 07:59:47
220,122912,23924,4.0,2018-06-16 16:10:00
221,122912,23936,4.0,2018-07-05 18:10:47
222,122912,24346,3.0,2018-07-12 21:09:16
223,122912,24421,4.0,2018-05-06 10:34:56
224,122912,24449,5.0,2018-06-27 14:04:28
225,122912,24476,3.5,2018-07-25 00:47:51
226,122912,24518,3.0,2018-06-28 20:12:48
227,122912,24606,4.5,2018-08-04 09:37:23
228,122912,24914,2.0,2018-09-16 04:30:59
229,122912,25288,5.0,2018-04-26 19:28:45
230,122912,25623,4.0,2018-07-20 04:10:08
231,122912,25628,4.0,2018-04-28 23:13:08
232,122912,25632,3.5,2018-04-28 14:34:17
233,122912,25763,5.0,2018-05-30 18:59:48
234,122912,26164,3.5,2018-07-09 03:01:48
235,122912,26209,2.5,2018-05-30 19:32:26
236,122912,26210,3.0,2018-08-03 14:00:17
237,122912,26271,3.0,2018-08-30 09:36:22
238,122912,26434,1.0,2018-07-05 02:56:23
239,122912,26441,4.5,2018-05-22 16:21:15
240,122912,26461,4.0,2018-05-11 18:09:41
241,122912,26499,5.0,2018-08-13 22:31:29
242,122912,26555,0.5,2018-08-05 19:13:21
243,122912,26591,3.0,2018-08-11 20:04:21
244,122912,26752,4.0,2018-06-15 18:02:48
245,122912,26793,3.5,2018-08-08 19:56:04
246,122912,26800,4.0,2018-05-16 05:05:11
247,122912,26804,4.0,2018-06-22 01:20:56
248,122912,27330,5.0,2018-07-02 04:24:51
249,122912,27475,3.0,2018-09-04 20:51:03
250,122912,27511,4.0,2018-05-02 11:06:23
251,122912,27859,5.0,2018-07-26 03:50:06
252,122912,27920,4.0,2018-06-09 23:33:00
253,122912,27983,5.0,2018-05-30 03:15:43
254,122912,28010,4.0,2018-05-13 17:56:44
255,122912,28221,5.0,2018-05-06 01:57:07
256,122912,28223,5.0,2018-08-28 21:53:01
257,122912,28244,4.5,2018-05-01 18:38:42
258,122912,28482,2.0,2018-07-30 20:56:28
259,122912,28488,4.0,2018-09-12 04:09:24
260,122912,28735,3.5,2018-06-06 03:53:48
261,122912,28881,4.5,2018-06-18 16:48:40
262,122912,28983,2.5,2018-07-19 03:32:20
263,122912,29051,5.0,2018-09-09 23:02:35
264,122912,29276,3.5,2018-09-10 02:54:11
265,122912,29293,3.0,2018-08-22 17:49:26
266,122912,29315,4.0,2018-07-04 01:13:48
267,122912,29415,4.5,2018-05-28 21:20:31
268,122912,29580,3.5,2018-07-31 03:59:26
269,122912,29892,5.0,2018-09-21 17:46:35
270,122912,30005,4.0,2018-09-05 06:16:12
271,122912,30128,4.0,2018-06-08 04:14:13
272,122912,30387,2.5,2018-04-30 00:27:28
273,122912,30439,4.5,2018-09-12 20:50:05
274,122912,30447,4.0,2018-05-06 08:06:27
275,122912,30504,3.5,2018-05-28 19:26:33
276,122912,30506,4.5,2018-05-08 17:21:34
277,122912,30658,5.0,2018-05-13 16:18:35
278,122912,30767,2.0,2018-07-09 23:24:01
279,122912,30887,4.5,2018-05-31 00:29:54
280,122912,30891,4.5,2018-05-09 23:24:28
281,122912,31158,3.5,2018-08-26 18:41:59
282,122912,31393,3.5,2018-08-20 19:54:32
283,122912,31439,4.0,2018-09-06 14:32:44
284,122912,31530,4.0,2018-06-11 10:24:51
285,122912,31546,4.0,2018-05-31 22:51:06
286,122912,31586,4.0,2018-09-08 12:25:41
287,122912,31602,5.0,2018-09-09 20:06:27
288,122912,31607,4.5,2018-06-24 02:19:00
289,122912,31715,4.5,2018-05-09 10:19:09
290,122912,31789,3.5,2018-09-11 17:47:27
291,122912,31835,4.0,2018-09-15 01:00:08
292,122912,32059,4.5,2018-05-27 23:59:18
293,122912,32771,4.0,2018-09-10 05:17:17
294,122912,32772,4.5,2018-06-08 18:20:13
295,122912,33328,5.0,2018-05-07 19:59:20
296,122912,33330,1.0,2018-08-09 19:35:01
297,122912,33479,0.5,2018-07-02 07:33:43
298,122912,33550,5.0,2018-08-03 23:09:48
299,122912,33605,4.5,2018-05-08 17:29:49
300,122912,33676,5.0,2018-05-04 21:41:44
301,122912,33825,5.0,2018-05-10 08:00:19
302,122912,33946,4.0,2018-08-10 09:38:55
303,122912,34013,4.0,2018-08-28 15:09:39
304,122912,34187,4.5,2018-09-09 19:31:34
305,122912,34213,5.0,2018-05-07 17:53:07
306,122912,34237,0.5,2018-09-15 15:45:18
307,122912,34389,3.0,2018-06-07 23:12:17
308,122912,34640,4.5,2018-08-03 18:18:43
309,122912,34742,0.5,2018-06-06 05:09:40
310,122912,34782,4.5,2018-08-10 17:31:55
311,122912,35046,4.5,2018-05-28 19:22:05
312,122912,35323,3.0,2018-08-07 15:26:46
313,122912,35347,5.0,2018-09-11 05:25:36
314,122912,35389,4.0,2018-08-26 05:59:05
315,122912,35419,3.5,2018-08-08 09:24:44
316,122912,35487,4.5,2018-08-19 02:13:15
317,122912,35606,3.0,2018-06-12 05:13:36
318,122912,35643,3.0,2018-07-24 18:15:15
319,122912,35657,5.0,2018-05-09 11:10:33
320,122912,35665,5.0,2018-03-22 02:48:47
321,122912,36165,5.0,2018-06-11 11:41:47
322,122912,36202,5.0,2018-07-08 21:09:06
323,122912,36229,3.0,2018-09-04 13:46:14
324,122912,36660,1.5,2018-05-03 19:14:36
325,122912,36730,4.0,2018-05-05 08:11:14
326,122912,36954,1.5,2018-07-16 18:10:55
327,122912,36978,3.5,2018-09-23 15:46:15
328,122912,36985,4.5,2017-12-09 03:16:49
329,122912,36987,5.0,2018-04-27 17:00:55
330,122912,37162,4.0,2018-09-15 21:55:15
331,122912,37281,1.0,2018-09-04 19:41:58
332,122912,37284,4.0,2018-08-11 01:09:11
333,122912,37331,4.0,2018-07-09 12:54:00
334,122912,37675,5.0,2018-07-27 06:23:56
335,122912,37685,5.0,2018-09-09 00:03:34
336,122912,37782,4.5,2018-05-29 13:19:01
337,122912,37824,4.0,2018-05-16 18:49:23
338,122912,37862,4.5,2018-08-31 11:30:46
339,122912,37900,5.0,2015-12-29 16:50:00
340,122912,37967,4.5,2018-05-06 11:50:56
341,122912,38240,4.0,2018-04-26 14:14:28
342,122912,38480,4.0,2018-06-20 13:26:22
343,122912,38637,4.5,2018-09-19 14:28:45
344,122912,38807,5.0,2018-05-07 05:25:47
345,122912,39569,3.5,2018-08-11 22:53:59
346,122912,39626,5.0,2018-04-30 09:03:38
347,122912,39684,4.5,2018-05-26 11:50:37
348,122912,39836,2.0,2018-08-04 19:33:36
349,122912,39986,3.5,2018-09-17 21:01:28
350,122912,40119,4.0,2018-09-04 16:35:49
351,122912,40243,4.0,2018-08-20 18:56:50
352,122912,40409,5.0,2018-06-18 01:24:29
353,122912,40641,3.5,2018-07-31 16:41:20
354,122912,40692,5.0,2018-07-14 16:29:20
355,122912,40734,4.0,2018-05-16 19:31:22
356,122912,40864,5.0,2018-08-04 19:33:14
357,122912,40944,5.0,2018-08-08 22:16:47
358,122912,40995,5.0,2018-04-30 08:26:42
359,122912,41506,1.0,2018-05-07 03:04:06
360,122912,41518,4.5,2018-06-09 14:40:36
361,122912,41596,1.0,2018-07-18 09:36:31
362,122912,41744,4.5,2018-05-05 08:41:08
363,122912,41936,3.5,2018-09-11 16:05:17
364,122912,41954,1.5,2018-09-01 10:42:47
365,122912,41966,4.0,2018-09-14 20:00:56
366,122912,42061,5.0,2018-07-26 08:52:02
367,122912,42150,4.0,2018-06-16 08:58:14
368,122912,42377,3.5,2018-06-23 17:52:49
369,122912,42543,1.0,2018-07-16 03:31:34
370,122912,42615,3.5,2018-05-05 22:07:58
371,122912,42663,3.0,2018-06-11 03:58:43
372,122912,42775,5.0,2018-07-21 15:55:30
373,122912,42815,4.5,2018-08-10 10:34:52
374,122912,42864,5.0,2018-06-22 00:21:50
375,122912,42951,3.0,2018-06-08 01:06:42
376,122912,43031,4.0,2018-08-04 14:47:25
377,122912,43096,5.0,2018-04-28 10:29:51
378,122912,43208,2.5,2018-09-25 02:21:44
379,122912,43227,4.5,2018-05-04 14:49:47
380,122912,43264,2.0,2018-05-28 03:31:55
381,122912,43278,4.5,2018-06-09 19:16:06
382,122912,43340,3.5,2018-05-30 21:30:13
383,122912,43453,5.0,2018-08-12 15:59:42
384,122912,43471,5.0,2018-06-12 04:53:59
385,122912,43497,3.5,2018-07-23 23:44:56
386,122912,43503,4.5,2018-08-16 23:04:58
387,122912,43857,3.0,2018-05-02 17:27:27
388,122912,43880,4.0,2018-06-23 04:39:56
389,122912,43920,4.5,2018-08-19 15:21:53
390,122912,44061,3.0,2018-06-23 06:51:20
391,122912,44146,4.5,2018-05-23 18:01:27
392,122912,44185,2.5,2018-06-28 19:50:23
393,122912,44245,4.5,2018-06-03 02:34:25
394,122912,44317,5.0,2018-06-19 17:51:14
395,122912,44391,4.0,2018-07-12 02:39:37
396,122912,44458,2.0,2018-09-24 03:57:55
397,122912,44558,2.5,2018-08-10 17:26:47
398,122912,44604,3.5,2018-07-30 21:24:41
399,122912,44624,4.5,2018-09-08 07:35:38
400,122912,44631,4.5,2018-04-26 21:38:24
401,122912,44654,4.0,2018-07-11 18:40:05
402,122912,44924,5.0,2018-08-30 18:07:24
403,122912,45538,4.5,2018-06-06 03:19:12
404,122912,45629,4.0,2018-04-30 10:46:37
405,122912,45868,4.0,2018-05-21 09:39:43
406,122912,46021,4.0,2018-05-10 16:54:40
407,122912,46181,4.5,2018-04-28 18:26:36
408,122912,46762,5.0,2018-06-16 02:08:42
409,122912,46839,0.5,2018-07-15 17:36:09
410,122912,47089,4.0,2018-09-15 21:05:49
411,122912,47116,4.5,2018-06-18 22:36:13
412,122912,47304,3.5,2018-06-30 23:01:34
413,122912,47380,4.5,2018-05-29 21:38:32
414,122912,47432,2.5,2018-09-08 01:16:39
415,122912,47559,4.5,2018-05-10 07:27:35
416,122912,47592,3.5,2018-06-18 04:50:47
417,122912,47701,4.0,2018-05-06 01:56:51
418,122912,47726,4.5,2018-05-18 09:36:24
419,122912,47994,4.0,2018-07-09 20:50:11
420,122912,48083,4.0,2018-05-03 01:02:06
421,122912,48109,3.0,2018-09-02 18:48:41
422,122912,48260,5.0,2018-07-08 16:55:41
423,122912,48413,4.0,2018-05-04 15:56:03
424,122912,48470,4.0,2018-08-26 01:43:45
425,122912,48571,3.5,2018-08-28 12:19:19
426,122912,48669,4.0,2018-09-14 23:16:08
427,122912,48724,3.0,2018-04-29 19:30:55
428,122912,48741,3.0,2018-07-30 20:33:14
429,122912,48750,3.5,2018-07-08 17:23:15
430,122912,48827,5.0,2018-09-15 22:54:07
431,122912,48857,4.0,2018-09-08 22:26:52
432,122912,48897,3.5,2018-05-07 16:08:39
433,122912,48922,5.0,2018-08-04 04:42:06
434,122912,49016,3.5,2018-09-23 06:45:52
435,122912,49202,5.0,2018-08-20 16:25:15
436,122912,49204,3.0,2018-08-09 05:40:38
437,122912,49218,3.5,2018-05-05 19:00:10
438,122912,49327,1.0,2018-08-12 07:04:23
439,122912,49534,4.0,2018-08-07 12:55:18
440,122912,49629,4.5,2017-05-09 16:49:04
441,122912,50016,4.5,2018-05-21 21:43:13
442,122912,50142,4.0,2018-08-28 01:49:07
443,122912,50291,3.0,2018-09-03 11:07:45
444,122912,50412,3.0,2018-05-02 17:48:15
445,122912,50430,4.0,2018-09-17 01:52:32
446,122912,50678,4.0,2018-08-07 04:00:55
447,122912,50715,5.0,2018-07-19 13:43:05
448,122912,50821,4.0,2018-05-13 18:23:31
449,122912,50824,5.0,2018-05-05 12:53:37
450,122912,50844,4.0,2018-09-04 18:25:52
451,122912,50866,5.0,2018-06-16 01:23:17
452,122912,50939,5.0,2018-09-25 11:36:42
453,122912,50961,5.0,2018-08-11 02:20:40
454,122912,51043,3.5,2018-08-24 18:24:27
455,122912,51084,1.5,2018-05-05 22:39:18
456,122912,51108,2.0,2018-07-08 13:27:13
457,122912,51219,3.5,2018-06-21 22:39:55
458,122912,51381,4.5,2018-07-18 06:21:20
459,122912,51412,4.0,2018-09-06 18:10:01
460,122912,51515,4.0,2018-08-05 05:57:59
461,122912,51544,2.0,2015-06-05 18:01:11
462,122912,51587,2.0,2018-06-11 19:25:48
463,122912,51979,2.5,2018-06-10 09:15:37
464,122912,52012,3.5,2018-07-27 19:00:41
465,122912,52188,3.0,2018-08-07 22:57:17
466,122912,52410,2.0,2018-08-03 02:39:59
467,122912,52428,5.0,2018-06-25 19:50:14
468,122912,52512,5.0,2018-05-10 19:40:46
469,122912,52596,4.5,2018-05-31 14:27:10
470,122912,52704,4.0,2018-06-02 20:04:49
471,122912,52710,4.0,2018-07-26 19:21:02
472,122912,52848,2.0,2018-07-09 13:50:45
473,122912,53263,4.5,2018-07-01 13:41:49
474,122912,53275,2.5,2018-04-29 18:35:04
475,122912,53276,4.0,2018-08-04 20:16:08
476,122912,53378,4.5,2018-06-21 08:12:01
477,122912,53564,5.0,2018-06-06 14:18:26
478,122912,53620,3.0,2018-09-09 14:06:18
479,122912,53796,5.0,2018-06-25 02:42:02
480,122912,54023,2.0,2018-08-15 13:54:08
481,122912,54052,4.0,2018-05-25 10:23:59
482,122912,54136,4.0,2018-08-30 23:23:33
483,122912,54137,4.5,2018-09-19 13:54:01
484,122912,54169,2.0,2018-07-24 21:32:44
485,122912,54190,4.5,2018-05-02 01:35:26
486,122912,54790,4.5,2018-04-29 09:39:58
487,122912,54966,3.5,2018-05-31 11:35:43
488,122912,55275,4.0,2018-06-19 10:59:03
489,122912,55341,4.5,2018-09-15 23:10:16
490,122912,55485,4.0,2018-06-07 16:54:03
491,122912,55504,1.0,2018-04-26 19:46:56
492,122912,55724,4.5,2018-04-27 23:17:29
493,122912,55729,3.5,2018-08-15 12:57:45
494,122912,55813,4.0,2018-09-04 12:59:43
495,122912,55921,4.0,2018-09-25 20:53:23
496,122912,55932,4.0,2018-05-09 22:24:39
497,122912,55971,4.0,2018-05-20 11:44:59
498,122912,55973,4.5,2018-06-05 16:18:33
499,122912,56052,4.0,2018-08-20 18:53:17
500,122912,56073,5.0,2018-05-03 20:05:51
501,122912,56160,3.0,2018-04-28 05:36:21
502,122912,56193,5.0,2018-05-04 16:16:59
503,122912,56226,3.5,2018-06-15 16:53:25
504,122912,56285,4.0,2018-07-08 12:25:14
505,122912,56385,5.0,2018-04-29 12:08:43
506,122912,56548,4.5,2018-06-24 14:05:51
507,122912,56609,1.0,2018-06-28 13:22:28
508,122912,56789,5.0,2018-09-10 15:48:13
509,122912,56803,4.5,2018-05-06 20:22:09
510,122912,56861,3.5,2018-08-21 14:18:47
511,122912,56922,4.5,2018-09-01 10:27:24
512,122912,56956,5.0,2018-06-24 19:25:13
513,122912,57045,3.5,2018-08-26 01:41:34
514,122912,57068,3.5,2018-05-14 17:46:01
515,122912,57082,4.5,2018-08-24 22:20:46
516,122912,57188,4.5,2018-07-16 09:34:37
517,122912,57388,5.0,2018-07-02 03:01:31
518,122912,57392,3.5,2018-08-02 07:58:16
519,122912,57467,4.0,2018-05-25 19:52:13
520,122912,57535,5.0,2018-08-11 17:29:09
521,122912,57600,4.5,2018-07-31 05:58:55
522,122912,57888,4.5,2018-05-07 16:03:15
523,122912,58004,4.0,2018-04-30 01:22:23
524,122912,58061,5.0,2018-08-25 17:59:12
525,122912,58107,4.0,2018-09-02 23:57:44
526,122912,58119,4.0,2018-08-24 21:09:17
527,122912,58206,5.0,2018-07-02 15:05:24
528,122912,58234,4.5,2018-05-06 00:39:05
529,122912,58279,3.0,2018-05-06 21:21:07
530,122912,58519,3.0,2018-04-30 18:52:38
531,122912,58557,3.0,2018-09-15 12:15:11
532,122912,58872,5.0,2018-09-22 16:27:17
533,122912,59036,3.0,2018-05-03 00:02:06
534,122912,59192,4.0,2018-05-05 20:41:57
535,122912,59611,3.0,2018-05-04 14:09:08
536,122912,59622,3.5,2018-09-25 19:09:02
537,122912,59660,5.0,2018-05-12 00:36:33
538,122912,59715,4.0,2018-06-01 20:53:04
539,122912,59724,3.5,2018-07-29 21:42:25
540,122912,59738,5.0,2018-05-02 18:42:35
541,122912,59755,5.0,2018-06-19 19:07:02
542,122912,59757,3.0,2018-08-16 18:23:39
543,122912,59887,5.0,2018-04-30 18:38:03
544,122912,60026,4.0,2018-09-15 03:37:49
545,122912,60247,2.5,2018-05-10 17:56:16
546,122912,60294,5.0,2018-08-07 01:32:06
547,122912,60324,4.0,2018-09-05 02:17:30
548,122912,60617,5.0,2018-06-04 02:34:51
549,122912,60647,5.0,2018-05-26 11:37:42
550,122912,60674,4.5,2018-09-24 02:02:49
551,122912,60702,5.0,2018-06-20 02:23:23
552,122912,61171,5.0,2018-04-29 23:17:44
553,122912,61324,3.0,2018-08-02 20:10:06
554,122912,61363,3.0,2018-07-01 10:10:58
555,122912,61421,2.5,2018-05-07 06:57:01
556,122912,61560,5.0,2018-05-03 00:14:26
557,122912,61625,5.0,2018-04-28 09:52:14
558,122912,61909,5.0,2018-08-10 22:43:09
